human_ensembl_gene_id,human_accession,hgnc_symbol,mouse_ensembl_gene_id,external_gene_name,Description_prot,Coverage [%]_prot,# Peptides_prot,# PSMs_prot,# AAs_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_prot,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_prot,Mmus_C57-6J_LVR_VIV_C_Rep1_M16_prot,Mmus_C57-6J_LVR_VIV_C_Rep2_M17_prot,RR1_GC_NASA_LVR_POOL_prot,RR1_GC_NASA+CASIS_LVR_POOL_prot,RR1_BA_CASIS_LVR_POOL_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21.1_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep1_M25.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27.1_prot,Mmus_C57-6J_LVR_VIV_C_Rep1_M16.1_prot,Mmus_C57-6J_LVR_VIV_C_Rep2_M17.1_prot,RR1_GC_NASA_LVR_POOL.1_prot,RR1_GC_NASA+CASIS_LVR_POOL.1_prot,RR1_BA_CASIS_LVR_POOL.1_prot,Mmus_C57-6J_LVR_GC_I_Rep1_M31_rna,Mmus_C57-6J_LVR_GC_I_Rep2_M32_rna,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_rna,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_rna,Mmus_C57-6J_LVR_GC_C_Rep1_M36_rna,Mmus_C57-6J_LVR_GC_C_Rep2_M37_rna,Mmus_C57-6J_LVR_GC_C_Rep3_M38_rna,Mmus_C57-6J_LVR_GC_C_Rep4_M39_rna,Mmus_C57-6J_LVR_GC_C_Rep5_M40_rna,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_rna,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_rna,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_rna,Mmus_C57-6J_LVR_FLT_C_Rep4_M28_rna,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_rna
ENSG00000116688,O95140,MFN2,ENSMUSG00000029020,Mfn2,Mitofusin-2 OS=Homo sapiens OX=9606 GN=MFN2 PE=1 SV=3,8,4,8,757,17.7,10.4,15.0,19.9,18.3,20.0,15.9,16.4,18.7,22.0,14.0,9.1,26.5,17.5,11.4,15.6,16.7,12.7,13.9,22.3,3156.89496610509,4033.18557218726,3178.00016862838,2203.72765240432,1031.66852567492,1522.26430798783,1210.76027892057,1023.40548231684,1313.72597897063,1020.30423872542,1011.86522435335,1356.58351845499,1168.86855684935,1323.1861445965
ENSG00000117305,P35914,HMGCL,ENSMUSG00000028672,Hmgcl,"Hydroxymethylglutaryl-CoA lyase, mitochondrial OS=Homo sapiens OX=9606 GN=HMGCL PE=1 SV=2",6,2,13,325,74.4,33.8,43.2,51.6,59.8,65.6,90.3,39.5,71.1,67.9,139.3,131.5,140.8,148.7,151.0,150.3,92.0,133.4,107.6,166.9,2854.5552961869,2967.30480237649,2257.75376859217,3327.54790891059,3080.83966093374,3803.5095594606,3167.67052638925,3345.47012930655,2703.53234152092,2713.48994379255,1857.7951342115,2772.4790625054,2487.51517054453,2955.36269987853
ENSG00000117448,P14550,AKR1A1,ENSMUSG00000028692,Akr1a1,Aldo-keto reductase family 1 member A1 OS=Homo sapiens OX=9606 GN=AKR1A1 PE=1 SV=3,22,5,24,325,25.2,12.6,29.7,30.9,23.4,24.6,25.1,20.8,27.0,26.0,31.8,29.1,49.0,34.3,43.8,45.7,40.5,38.4,31.9,46.7,4299.16769643728,4462.19465396932,4424.23071780052,5004.78904658976,5432.90683621461,4795.6952521851,5855.29750593183,5169.65190047085,5007.15923645954,6132.74281752693,6923.88500151868,5626.72590533162,5710.96012903861,5888.16670223211
ENSG00000117450,Q06830,PRDX1,ENSMUSG00000028691,Prdx1,Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1,19,4,20,199,245.2,172.4,311.7,290.4,268.6,294.3,290.0,207.1,270.7,233.0,286.5,246.3,386.2,324.8,359.7,357.9,268.7,285.9,237.0,360.7,22242.5131689707,23331.6061352127,19222.2975537389,22919.9917775544,27505.2866417709,16697.227278257,20586.5732025056,16192.9185264925,19703.5559781867,26641.7691048554,14865.3274517412,25640.225335476,12535.3906644104,16932.4693118674
ENSG00000121310,Q86YB7,ECHDC2,ENSMUSG00000028601,Echdc2,"Enoyl-CoA hydratase domain-containing protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=ECHDC2 PE=1 SV=2",9,3,8,292,106.4,62.5,106.2,106.0,99.3,100.3,89.1,84.0,85.1,96.4,241.1,204.7,263.5,244.8,264.3,240.6,145.6,220.3,163.5,273.5,1607.49330761314,1370.31537959164,924.633927327441,2169.28300045347,5248.59031716205,6980.93434422039,5306.44504863141,6078.49872146426,5106.75348745815,5521.36438996549,4626.85374559747,3039.29936998371,4900.67682816375,5412.17830999089
ENSG00000126067,P49721,PSMB2,ENSMUSG00000028837,Psmb2,Proteasome subunit beta type-2 OS=Homo sapiens OX=9606 GN=PSMB2 PE=1 SV=1,26,4,15,201,127.4,78.8,126.9,138.9,111.2,117.1,109.6,98.0,108.4,110.3,121.0,106.6,153.0,114.4,129.8,118.6,97.1,113.4,86.6,165.8,1200.85641592611,1203.5698385074,1134.83291842183,1308.03565792113,1546.53050881534,1054.66563968822,1525.16880260894,1102.75428385495,1427.50012991551,1702.58513208437,1581.44663015072,1938.35043222318,1248.66306750592,1232.51164615732
ENSG00000126088,P06132,UROD,ENSMUSG00000028684,Urod,Uroporphyrinogen decarboxylase OS=Homo sapiens OX=9606 GN=UROD PE=1 SV=2,9,3,5,367,63.3,34.5,63.6,44.7,61.3,49.5,51.2,44.4,49.2,48.3,63.7,60.1,66.7,61.1,54.3,57.7,48.2,53.8,44.5,87.0,1149.5984066443,957.274995279932,812.809750402688,1277.8795300111,1405.991801276,1387.21791261889,1442.19588358853,1576.97867049481,1479.26909937858,1347.30708684134,1478.07017267287,1442.42960329794,1370.06914145264,1306.62505116155
ENSG00000127125,Q9HAB8,PPCS,ENSMUSG00000028636,Ppcs,Phosphopantothenate--cysteine ligase OS=Homo sapiens OX=9606 GN=PPCS PE=1 SV=2,5,2,3,311,222.9,120.5,136.9,165.5,180.4,215.6,162.7,159.9,158.6,169.7,100.4,99.6,104.7,99.8,79.9,80.0,91.6,93.2,62.0,126.8,316.571101381085,278.064762227114,234.941312378032,250.258927411658,504.549461492676,391.266336159484,491.085905169685,352.973210483784,350.71506031752,314.761226211177,484.44686249914,501.579785979757,471.164946126603,372.043279078125
ENSG00000127603,Q9UPN3,MACF1,ENSMUSG00000028649,Macf1,"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5 OS=Homo sapiens OX=9606 GN=MACF1 PE=1 SV=4",2,11,18,7388,23.6,19.6,29.2,32.7,23.3,32.0,18.1,18.8,22.1,22.6,21.0,21.0,31.7,23.5,21.0,23.4,17.0,20.1,13.8,32.1,1965.41282677259,2152.45723159387,2293.61530647898,1991.11455457568,2103.86677784239,2795.71060876626,2508.4221848871,2751.83118685539,2797.08531581795,2247.80992891894,2126.31075631778,2008.2811375348,2710.56619635778,2769.71837229288
ENSG00000130764,Q8N1G4,LRRC47,ENSMUSG00000029028,Lrrc47,Leucine-rich repeat-containing protein 47 OS=Homo sapiens OX=9606 GN=LRRC47 PE=1 SV=1,11,5,12,583,26.4,17.5,28.6,28.2,25.1,28.9,26.4,18.7,28.6,25.7,37.6,34.2,58.2,48.8,51.1,43.9,37.0,36.0,31.2,53.7,461.092832659172,511.287595808221,518.662493336598,533.287311978659,298.289914144371,486.618412218335,414.801114389764,391.720532027245,529.651241311429,349.688272011811,415.672460913019,451.892347471663,423.818249210659,420.518832238796
ENSG00000131236,Q01518,CAP1,ENSMUSG00000028656,Cap1,Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5,4,2,20,475,211.2,123.0,155.0,196.2,166.6,181.1,186.5,164.4,163.5,190.5,24.8,21.3,39.7,27.1,34.7,28.4,18.2,25.9,24.1,32.3,2018.90655877919,1920.24477515585,1888.82938495437,1884.17347555257,1176.16102826611,891.537088313589,1216.41645002543,1165.84001888545,1297.120045367,1492.1402632106,1211.85466276192,1372.12283642804,1189.41092184116,1284.44567909885
ENSG00000066583,Q96CN7,ISOC1,ENSMUSG00000024601,Isoc1,Isochorismatase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ISOC1 PE=1 SV=3,17,4,10,298,163.3,104.2,156.3,186.2,170.2,168.1,168.9,138.8,151.4,162.8,125.6,111.9,163.8,127.0,139.8,134.7,111.3,122.1,95.0,154.4,2756.91373944014,2582.32991729694,2161.98686794452,2172.70045778822,1756.94632119741,1457.11753382679,1401.20568256403,1333.79856632462,1447.55433167088,1530.6803090778,1309.160797403,1720.04471942635,1322.2318531243,1548.86249168431
ENSG00000066926,P22830,FECH,ENSMUSG00000024588,Fech,"Ferrochelatase, mitochondrial OS=Homo sapiens OX=9606 GN=FECH PE=1 SV=2",11,3,14,423,89.8,76.5,98.2,121.8,90.8,112.4,106.0,74.4,101.0,108.6,26.7,23.0,35.1,31.2,37.0,34.5,18.9,28.0,22.7,32.4,4496.59300766833,4385.64668309715,3470.8850008518,3503.23833307107,2407.47913631684,2139.25057330301,2217.8801432041,2257.76353817458,2574.30793454225,2255.24195766881,1134.84511394062,1817.79365927355,1698.12686661663,2008.48686820638
ENSG00000067900,Q13464,ROCK1,ENSMUSG00000024290,Rock1,Rho-associated protein kinase 1 OS=Homo sapiens OX=9606 GN=ROCK1 PE=1 SV=1,2,3,7,1354,50.8,33.7,55.7,64.8,53.7,60.1,54.1,47.6,55.0,52.8,68.7,65.4,102.8,77.7,84.1,87.9,64.4,80.1,59.1,95.9,1092.60393954397,1104.48283488166,1058.61467912547,1085.49195606085,1417.40336060532,1394.12324113777,1432.66381883619,1683.47226460453,1431.87249346237,1576.68756629828,2494.71958025373,1806.63990053091,1950.48905667578,1689.41351390478
ENSG00000070814,Q13428,TCOF1,ENSMUSG00000024613,Tcof1,Treacle protein OS=Homo sapiens OX=9606 GN=TCOF1 PE=1 SV=3,2,3,8,1488,31.4,14.2,71.9,97.4,44.9,53.9,69.6,35.3,64.7,49.7,46.9,38.2,21.3,13.6,20.2,15.7,68.4,25.8,17.9,39.3,291.787948095218,299.431251784905,308.614940918411,304.129192719521,201.39885525646,311.771369390195,248.77411880692,301.580704434924,232.563461570714,231.863706599533,429.657680663158,292.477254991637,351.79535610629,262.047307307792
ENSG00000086589,Q9NW64,RBM22,ENSMUSG00000024604,Rbm22,Pre-mRNA-splicing factor RBM22 OS=Homo sapiens OX=9606 GN=RBM22 PE=1 SV=1,5,2,2,420,,,,,,,,,,,68.0,56.3,116.7,65.8,74.7,90.9,72.9,73.7,69.1,89.7,430.92970612185,407.83872023491,368.903576780313,470.467176810647,573.710650721095,633.935110492517,417.614913838022,491.265020206425,591.643610372704,610.086684473634,547.30545849402,515.310991226089,456.52566105429,497.572287403698
ENSG00000087365,Q13435,SF3B2,ENSMUSG00000024853,Sf3b2,Splicing factor 3B subunit 2 OS=Homo sapiens OX=9606 GN=SF3B2 PE=1 SV=2,3,2,5,895,31.4,17.8,41.4,40.7,40.1,39.4,34.0,31.3,32.5,31.1,28.7,23.2,41.7,32.2,36.0,29.9,23.3,23.8,24.5,38.0,2479.51014489711,2141.51196633901,2174.95247287117,2286.66684664504,1980.07925042561,1964.40235109231,1780.56427861852,1929.83862643681,2100.27974366427,1773.96511062601,1649.46060159648,1845.29135527873,1713.33503099419,1807.6422450781
ENSG00000091164,O43396,TXNL1,ENSMUSG00000024583,Txnl1,Thioredoxin-like protein 1 OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=3,17,3,7,289,57.7,27.9,53.4,50.8,56.7,53.7,51.9,40.4,39.3,43.3,19.1,22.3,30.6,23.0,24.5,26.3,21.4,13.5,16.7,26.4,1598.84568331192,1853.89264344144,1643.81569008005,1511.46543267445,2152.95415100406,1596.48545573847,2287.72408338428,1540.95905545621,1890.44821325491,2837.60659099067,3356.72672532649,3195.73850781892,2029.89083438357,2035.67594241831
ENSG00000110047,Q9H4M9,EHD1,ENSMUSG00000024772,Ehd1,EH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EHD1 PE=1 SV=2,16,8,31,534,63.7,42.3,69.8,84.1,65.0,74.2,70.7,53.8,62.8,61.8,68.1,59.8,91.4,72.8,78.1,73.0,81.6,69.9,49.1,91.1,1359.11760379416,1143.57452702907,1132.0829195793,1107.81869890219,613.776582011744,541.011894890177,722.276811740444,772.128691630556,708.100744555849,669.912874472703,836.916968625586,808.625698244369,820.892318202462,590.106585509475
ENSG00000110048,P22059,OSBP,ENSMUSG00000024687,Osbp,Oxysterol-binding protein 1 OS=Homo sapiens OX=9606 GN=OSBP PE=1 SV=1,4,3,11,807,37.3,19.0,29.2,29.7,35.1,37.2,28.8,23.0,34.0,31.0,19.9,19.8,34.5,21.8,30.9,34.4,24.4,18.8,22.2,29.3,1887.00958693296,1586.75939372094,1624.82858121077,1325.01076088384,685.591799913026,703.353137709557,796.170616489232,769.735326945597,876.956145921367,753.056834748309,975.120091783389,1011.0058872261,969.36762215838,788.060447317152
ENSG00000110107,Q9UMS4,PRPF19,ENSMUSG00000024735,Prpf19,Pre-mRNA-processing factor 19 OS=Homo sapiens OX=9606 GN=PRPF19 PE=1 SV=1,7,3,8,504,65.1,34.4,76.0,73.6,72.7,73.0,72.0,66.0,70.3,69.4,63.1,58.8,105.9,76.5,84.8,77.0,62.0,70.5,65.1,99.4,1613.91793453162,1682.25058263405,1904.78095988891,1806.07913317493,915.890498245413,1137.05706415629,1170.41297208912,1026.2382386714,1156.90735797795,1030.0332270572,1478.04880809512,1338.29050943206,1575.84480894039,1197.92237842991
ENSG00000113013,P38646,HSPA9,ENSMUSG00000024359,Hspa9,"Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2",17,9,92,679,46.5,31.7,49.8,84.3,43.7,52.4,51.9,38.6,47.1,46.9,91.3,90.8,124.0,105.8,118.2,116.9,73.8,97.7,84.3,123.1,9796.0991044534,11050.2459982818,9632.07186526649,8964.84802588681,5907.16283988093,5191.43309407176,5441.59281309776,5480.2505054668,5510.22267503848,4312.40662928526,3806.24274779977,5506.41668276274,4959.10061318327,4417.67214632666
ENSG00000113368,P20700,LMNB1,ENSMUSG00000024590,Lmnb1,Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2,21,12,37,586,142.4,87.1,159.3,169.0,151.8,160.7,161.7,142.5,186.5,156.7,82.1,76.7,150.4,103.9,105.6,138.8,100.2,97.4,90.9,130.2,193.573738576597,117.098139308258,170.605390733068,136.322162873238,88.3439731396682,83.3142912998964,71.8785500037926,78.7722645858787,109.225666067799,75.52107102596,78.6691784113618,88.249940406026,91.9339441757375,75.7443421736661
ENSG00000113580,P04150,NR3C1,ENSMUSG00000024431,Nr3c1,Glucocorticoid receptor OS=Homo sapiens OX=9606 GN=NR3C1 PE=1 SV=1,3,2,3,777,15.0,11.3,14.2,21.2,16.6,20.1,19.8,12.9,15.8,18.7,11.2,7.6,19.1,9.1,11.3,10.5,7.0,9.2,5.0,13.3,2982.09403635465,2724.86999322347,2367.27895139892,1961.8621986342,1485.58820760768,1353.34947084598,1361.79710722441,1599.5364052941,1398.10451126317,1824.7768440523,1551.75248824815,1512.56033763901,1404.96091045304,1713.27284845097
ENSG00000113649,O14776,TCERG1,ENSMUSG00000024498,Tcerg1,Transcription elongation regulator 1 OS=Homo sapiens OX=9606 GN=TCERG1 PE=1 SV=2,5,6,11,1098,14.1,11.5,19.6,17.6,17.3,18.5,17.4,15.7,15.7,16.7,15.6,18.1,29.9,22.5,23.6,23.8,18.4,16.9,16.5,24.4,321.557083093283,318.318286290221,431.722816478217,348.958163547465,246.736160186964,410.654393265332,369.892734934632,465.365887342784,488.222868349205,282.801716829404,528.511292520218,330.200773358309,575.558377773508,298.102778630107
ENSG00000113712,P48729,CSNK1A1,ENSMUSG00000024576,Csnk1a1,Casein kinase I isoform alpha OS=Homo sapiens OX=9606 GN=CSNK1A1 PE=1 SV=2,12,3,5,337,24.6,12.9,18.5,30.5,17.2,24.6,28.1,19.3,17.5,18.8,70.7,65.0,109.0,73.4,71.6,80.5,63.0,75.2,43.9,95.5,3511.46576634655,3677.6401942479,3545.9749446247,2409.82248962249,2192.9427181463,1844.16122077622,2063.21168661598,1697.58978163389,1924.34747154508,2005.3045284567,1680.01110190389,2234.78641779114,1707.84443094437,1888.41319981378
ENSG00000119139,Q9UDY2,TJP2,ENSMUSG00000024812,Tjp2,Tight junction protein ZO-2 OS=Homo sapiens OX=9606 GN=TJP2 PE=1 SV=2,2,3,3,1190,38.4,20.6,36.7,42.0,28.9,35.2,31.9,27.7,32.3,38.8,96.8,82.9,103.6,100.8,90.8,80.8,77.0,60.7,56.0,104.7,694.042630354501,529.886699818703,580.916270482645,531.836741495867,342.45833198215,302.710534524652,310.900295604941,353.135589869014,241.134016178143,299.608036114409,559.362043210858,337.51121394927,466.395331186863,377.661225405554
ENSG00000120705,P62495,ETF1,ENSMUSG00000024360,Etf1,Eukaryotic peptide chain release factor subunit 1 OS=Homo sapiens OX=9606 GN=ETF1 PE=1 SV=3,14,5,12,437,92.1,64.3,110.7,120.5,90.2,111.2,98.1,83.9,91.6,97.0,105.0,91.0,141.0,99.9,116.1,107.8,85.2,92.9,82.1,138.5,1981.52771625635,2224.29870647819,1917.7203503954,1758.38752015053,1261.63022777294,1091.83961599786,1449.0825664331,1292.18786827266,1381.10485072,1274.80759953553,1000.87256975862,1350.78901168153,1044.66857235295,981.186599047352
ENSG00000120729,Q9UBF9,MYOT,ENSMUSG00000024471,Myot,Myotilin OS=Homo sapiens OX=9606 GN=MYOT PE=1 SV=2,6,3,5,498,,,,,,,,53.3,,48.4,3.2,4.2,1.5,2.4,8.9,4.1,216.7,23.6,13.4,24.7,0.0,2026.91480272292,400.786983396298,2.14323804276049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32537880982933,0.0,0.0
ENSG00000131503,Q8IWZ3,ANKHD1,ENSMUSG00000024483,Ankhd1,Ankyrin repeat and KH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ANKHD1 PE=1 SV=1,1,2,5,2542,16.3,10.8,15.3,20.7,18.8,16.1,18.9,12.5,15.8,17.1,,,,,,,,,,,503.22805471934,608.126418646017,500.69571275655,746.33503510538,1447.75674938285,1781.06311595865,1598.11817026781,1921.29539377801,1446.04574286684,1308.22781771507,2326.4354259745,1413.47334768104,2126.44385789897,1740.64812470111
ENSG00000131504,O60610,DIAPH1,ENSMUSG00000024456,Diaph1,Protein diaphanous homolog 1 OS=Homo sapiens OX=9606 GN=DIAPH1 PE=1 SV=2,7,7,14,1272,23.8,15.8,36.7,29.2,31.6,34.4,32.9,22.7,25.6,29.5,18.8,20.6,29.5,21.9,23.1,25.3,18.0,21.1,17.9,31.4,2582.86555244531,2311.74974417554,1979.05795817963,1999.84123314049,1013.84800073064,1232.51044522005,1364.35158652233,1260.00459144688,1244.52873516333,1350.56181742616,1521.84280085899,1622.79162678375,1810.3485796014,1546.51453564176
ENSG00000133706,Q9P2J5,LARS1,ENSMUSG00000024493,Lars,"Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=LARS1 PE=1 SV=2",6,4,10,1176,188.3,126.2,263.8,245.7,208.0,220.7,215.0,181.1,195.9,183.1,160.7,148.4,260.7,179.3,191.1,184.9,169.7,160.9,141.0,209.1,381.768280853769,381.96211019012,407.967991630507,413.685093767307,441.243088894155,455.151816380752,345.379650273643,436.48007423764,559.152582216429,512.552132292062,520.272980065505,501.296978925433,506.398552592203,391.576569327418
ENSG00000133835,P51659,HSD17B4,ENSMUSG00000024507,Hsd17b4,Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens OX=9606 GN=HSD17B4 PE=1 SV=3,6,5,31,736,96.4,73.8,112.3,110.6,144.2,135.1,121.8,99.3,115.5,114.7,149.1,142.8,251.6,160.4,179.3,145.0,148.5,139.0,119.7,186.7,6563.02182037527,6063.49593698636,6117.20374183037,6157.49176167377,4252.98595951531,4466.3967973285,4304.35364372533,4341.18119006446,4411.93389312907,5031.20139207968,3574.42016719328,4908.18001972841,4057.38551729004,4525.00570132335
ENSG00000134046,Q9UBB5,MBD2,ENSMUSG00000024513,Mbd2,Methyl-CpG-binding domain protein 2 OS=Homo sapiens OX=9606 GN=MBD2 PE=1 SV=1,5,2,9,411,27.5,13.2,29.8,32.0,28.3,40.8,50.0,41.4,24.1,39.7,14.9,12.8,22.4,19.2,28.2,18.9,18.3,14.7,24.5,25.8,1164.18803491333,1237.10732410598,1164.82993449237,1003.63695389607,720.204342197557,654.575474296537,835.785457572913,670.330557734149,950.468992733233,836.931962165438,456.500857446475,873.643820242583,675.191327140154,891.426398198549
ENSG00000134440,O43776,NARS1,ENSMUSG00000024587,Nars,"Asparagine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=NARS1 PE=1 SV=1",9,4,10,548,128.8,88.3,168.3,170.2,155.2,174.2,169.1,133.9,153.8,118.0,185.6,163.7,235.6,206.1,225.6,212.6,231.7,162.4,140.6,211.1,1710.04190519304,1729.01317436215,1598.40191373327,1432.46588155837,1896.33263427806,1698.30690227293,1797.05658467835,1357.86871036224,1418.13930953681,1883.93104695411,2577.73255694667,2434.073365281,1821.8686000007,1586.18644270033
ENSG00000023318,Q9BS26,ERP44,ENSMUSG00000028343,Erp44,Endoplasmic reticulum resident protein 44 OS=Homo sapiens OX=9606 GN=ERP44 PE=1 SV=1,3,2,11,406,109.9,46.0,61.5,73.8,77.4,98.4,84.4,70.3,74.7,91.5,104.0,82.6,134.0,97.7,95.7,88.6,68.3,81.6,65.0,108.9,1141.41606411989,1290.27325800867,1068.42900979949,1397.82634408394,1904.7683727759,1630.39658537047,2076.21598595626,1510.72055669823,2033.55539343389,2718.96356875991,2873.56766388195,2770.27821589216,2158.87583271497,1870.75622214366
ENSG00000025039,Q9NQL2,RRAGD,ENSMUSG00000028278,Rragd,Ras-related GTP-binding protein D OS=Homo sapiens OX=9606 GN=RRAGD PE=1 SV=1,5,2,2,400,23.2,14.1,41.7,40.2,27.8,37.1,30.3,25.3,31.5,27.7,23.4,13.6,22.3,17.9,15.7,18.3,15.9,18.0,8.6,29.9,75.6925544138775,384.647774672683,129.229331436207,20.7966519725695,71.118633218139,41.7262099367693,28.4298356104719,27.0163656613028,17.9228729370902,28.6892614130291,19.1549964412567,24.9202445631893,25.1308305003555,6.62413975477646
ENSG00000061918,Q02153,GUCY1B1,ENSMUSG00000028005,Gucy1b1,Guanylate cyclase soluble subunit beta-1 OS=Homo sapiens OX=9606 GN=GUCY1B1 PE=1 SV=1,10,5,8,619,51.4,31.9,55.2,45.4,43.3,52.5,52.7,36.0,47.8,40.5,26.3,27.5,40.8,28.4,38.5,36.4,24.6,32.8,20.3,39.8,189.344059132441,162.089385554123,164.792938181311,58.0643276743373,106.920979212526,82.1252586670604,100.61803687667,82.5830542744043,98.8271758677872,89.8720717520156,42.6203166822672,93.5832965556146,102.807700495897,53.8166225442591
ENSG00000085719,O75131,CPNE3,ENSMUSG00000028228,Cpne3,Copine-3 OS=Homo sapiens OX=9606 GN=CPNE3 PE=1 SV=1,6,3,8,537,97.1,66.9,81.7,117.9,87.3,95.4,78.8,80.5,71.1,82.8,39.0,36.3,67.1,47.8,53.0,52.3,41.7,42.5,40.3,64.9,1732.99312751222,1420.73439755074,1368.16825148831,949.33810067762,697.666423555334,475.283850376047,540.912870018645,555.186167797278,653.538772463756,638.673847762674,487.776081222814,739.211838620461,530.295059118445,587.628993408866
ENSG00000086061,P31689,DNAJA1,ENSMUSG00000028410,Dnaja1,DnaJ homolog subfamily A member 1 OS=Homo sapiens OX=9606 GN=DNAJA1 PE=1 SV=2,29,6,27,397,49.0,32.4,60.0,66.5,60.4,65.6,61.5,39.7,34.0,47.0,29.8,22.1,36.2,30.2,32.6,26.0,26.4,24.7,19.6,32.1,6360.23485865749,4237.67323582144,3222.67708664702,4412.66398187097,1773.66304907717,2667.75514997784,3006.09989378346,2439.82664736922,3977.31900493183,2320.04632771943,2413.66056988298,2703.1526874401,2166.99312784123,1711.63767832115
ENSG00000163655,P49915,GMPS,ENSMUSG00000027823,Gmps,GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=GMPS PE=1 SV=1,3,2,6,693,203.4,130.6,259.2,262.3,276.7,267.9,250.2,191.1,232.2,212.6,142.4,142.4,240.2,178.6,197.7,196.0,151.8,151.9,140.1,204.4,992.41918728359,727.01475166646,723.977161292403,664.578325639142,419.365461168285,330.723238401187,472.319352952181,379.290282214779,571.840108809663,383.757127405599,399.179649278938,531.732446071995,364.838606248108,343.480665815758
ENSG00000164111,P08758,ANXA5,ENSMUSG00000027712,Anxa5,Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2,13,4,15,320,123.6,54.9,97.9,122.2,97.7,107.1,118.3,93.9,113.9,102.6,80.3,64.1,107.8,87.3,91.7,105.8,73.5,80.0,65.2,97.6,1462.52621400512,1543.69219145967,2090.38142510333,1567.16837109063,962.85601916032,695.253516184321,985.188318466838,946.748127217201,685.055262036815,1053.76548675776,750.49410888558,1043.14065315119,859.475834084121,797.906661271583
ENSG00000171503,Q16134,ETFDH,ENSMUSG00000027809,Etfdh,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial OS=Homo sapiens OX=9606 GN=ETFDH PE=1 SV=2",7,3,25,617,63.2,41.3,57.4,75.3,68.8,63.6,59.2,51.8,61.9,55.8,61.4,67.5,78.8,58.1,80.7,62.1,51.3,52.9,46.9,73.4,5773.0042493353,6079.0469541392,4676.63212258407,4849.91638618254,3481.74864293442,3111.45134022607,3138.69280427951,2553.67356821599,3235.24084139984,3057.3942662535,1489.7504029458,3008.21032985409,1691.02188317175,2716.65143202912
ENSG00000177646,Q9H845,ACAD9,ENSMUSG00000027710,Acad9,"Complex I assembly factor ACAD9, mitochondrial OS=Homo sapiens OX=9606 GN=ACAD9 PE=1 SV=1",8,5,10,621,49.3,32.2,47.8,60.9,48.9,53.9,52.7,47.4,46.8,44.6,68.7,48.9,66.4,69.4,65.4,67.0,50.4,61.5,50.7,70.3,1010.57834578746,751.257310998233,903.046352297724,829.604833519012,500.81857371974,475.793289335062,487.600933390365,548.00413751167,544.199913236175,672.609711258027,449.747265908813,564.31116030786,516.26306952061,614.179060353661
ENSG00000186432,O00629,KPNA4,ENSMUSG00000027782,Kpna4,Importin subunit alpha-3 OS=Homo sapiens OX=9606 GN=KPNA4 PE=1 SV=1,7,3,9,521,48.7,38.5,45.7,60.5,53.8,60.4,57.7,41.1,38.4,43.3,35.6,30.0,54.1,31.9,41.4,35.4,33.7,33.6,21.9,40.3,1275.57791744067,1160.89976402449,1094.38364418123,899.577044218527,748.564605579888,793.480433972717,1002.56873911945,696.862617731084,898.201038859747,1167.20215678362,1299.23923915387,1180.6972314245,1075.16760132201,856.696733392956
