human_ensembl_gene_id,human_accession,hgnc_symbol,mouse_ensembl_gene_id,external_gene_name,Description_prot,Coverage [%]_prot,# Peptides_prot,# PSMs_prot,# AAs_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_prot,Mmus8_C57-6J_LVR_FLT_C_Rep1_M25_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_prot,Mmus_C57-6J_LVR_VIV_C_Rep1_M16_prot,Mmus_C57-6J_LVR_VIV_C_Rep2_M17_prot,RR1_GC_NASA_LVR_POOL_prot,RR1_GC_NASA+CASIS_LVR_POOL_prot,RR1_BA_CASIS_LVR_POOL_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21.1_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27.1_prot,Mmus_C57-6J_LVR_VIV_C_Rep1_M16.1_prot,Mmus_C57-6J_LVR_VIV_C_Rep2_M17.1_prot,RR1_GC_NASA_LVR_POOL.1_prot,RR1_GC_NASA+CASIS_LVR_POOL.1_prot,RR1_BA_CASIS_LVR_POOL.1_prot,Mmus_C57-6J_LVR_GC_I_Rep1_M31_rna,Mmus_C57-6J_LVR_GC_I_Rep2_M32_rna,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_rna,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_rna,Mmus_C57-6J_LVR_GC_C_Rep1_M36_rna,Mmus_C57-6J_LVR_GC_C_Rep2_M37_rna,Mmus_C57-6J_LVR_GC_C_Rep3_M38_rna,Mmus_C57-6J_LVR_GC_C_Rep4_M39_rna,Mmus_C57-6J_LVR_GC_C_Rep5_M40_rna,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_rna,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_rna,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_rna,Mmus_C57-6J_LVR_FLT_C_Rep4_M28_rna,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_rna
ENSG00000117450,Q06830,PRDX1,ENSMUSG00000028691,Prdx1,Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1,19,4,20,199,245.2,172.4,311.7,290.4,268.6,294.3,290.0,207.1,270.7,233.0,286.5,246.3,386.2,324.8,359.7,357.9,268.7,285.9,237.0,360.7,22242.5131689707,23331.6061352127,19222.2975537389,22919.9917775544,27505.2866417709,16697.227278257,20586.5732025056,16192.9185264925,19703.5559781867,26641.7691048554,14865.3274517412,25640.225335476,12535.3906644104,16932.4693118674
ENSG00000121310,Q86YB7,ECHDC2,ENSMUSG00000028601,Echdc2,"Enoyl-CoA hydratase domain-containing protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=ECHDC2 PE=1 SV=2",9,3,8,292,106.4,62.5,106.2,106.0,99.3,100.3,89.1,84.0,85.1,96.4,241.1,204.7,263.5,244.8,264.3,240.6,145.6,220.3,163.5,273.5,1607.49330761314,1370.31537959164,924.633927327441,2169.28300045347,5248.59031716205,6980.93434422039,5306.44504863141,6078.49872146426,5106.75348745815,5521.36438996549,4626.85374559747,3039.29936998371,4900.67682816375,5412.17830999089
ENSG00000121766,Q9NP64,ZCCHC17,ENSMUSG00000028772,Zcchc17,Zinc finger CCHC domain-containing protein 17 OS=Homo sapiens OX=9606 GN=ZCCHC17 PE=1 SV=1,4,1,1,241,,,,,,,,,,,24.5,27.6,35.1,33.7,31.0,34.6,27.2,23.3,16.5,33.2,209.474042174979,253.060085397148,243.442932788305,317.279323597728,359.625577236608,333.80827862183,386.537869259255,382.315122866236,316.596851218274,411.066414258349,584.249927773008,484.095583267167,562.648865488054,397.207550121993
ENSG00000121769,P05413,FABP3,ENSMUSG00000028773,Fabp3,"Fatty acid-binding protein, heart OS=Homo sapiens OX=9606 GN=FABP3 PE=1 SV=4",7,1,3,133,51.1,37.5,80.4,61.3,57.4,77.4,50.6,136.0,44.3,134.2,37.2,34.7,59.1,46.6,83.5,64.6,419.8,81.8,51.6,87.4,1.65821474486232,2062.53134897906,377.636806938855,0.0,3.53397565892587,1.13261288583383,0.0,0.929621420295363,2.02063474220069,0.0,2.34117301666147,1.19221030754553,0.0,1.296137248503
ENSG00000122591,Q9BYI3,HYCC1,ENSMUSG00000028995,Hycc1,Hyccin OS=Homo sapiens OX=9606 GN=HYCC1 PE=1 SV=2,2,1,1,521,18.8,10.0,14.0,18.6,14.5,17.5,17.5,13.9,17.4,12.6,,,,,,,,,,,433.997188331867,562.500502396088,934.450581192765,340.895613158708,286.462804807363,406.205722316993,256.735431475857,282.533789352655,285.910115054086,352.518518544285,438.017925855148,282.308613738227,474.934892897027,428.742006743646
ENSG00000126067,P49721,PSMB2,ENSMUSG00000028837,Psmb2,Proteasome subunit beta type-2 OS=Homo sapiens OX=9606 GN=PSMB2 PE=1 SV=1,26,4,15,201,127.4,78.8,126.9,138.9,111.2,117.1,109.6,98.0,108.4,110.3,121.0,106.6,153.0,114.4,129.8,118.6,97.1,113.4,86.6,165.8,1200.85641592611,1203.5698385074,1134.83291842183,1308.03565792113,1546.53050881534,1054.66563968822,1525.16880260894,1102.75428385495,1427.50012991551,1702.58513208437,1581.44663015072,1938.35043222318,1248.66306750592,1232.51164615732
ENSG00000126088,P06132,UROD,ENSMUSG00000028684,Urod,Uroporphyrinogen decarboxylase OS=Homo sapiens OX=9606 GN=UROD PE=1 SV=2,9,3,5,367,63.3,34.5,63.6,44.7,61.3,49.5,51.2,44.4,49.2,48.3,63.7,60.1,66.7,61.1,54.3,57.7,48.2,53.8,44.5,87.0,1149.5984066443,957.274995279932,812.809750402688,1277.8795300111,1405.991801276,1387.21791261889,1442.19588358853,1576.97867049481,1479.26909937858,1347.30708684134,1478.07017267287,1442.42960329794,1370.06914145264,1306.62505116155
ENSG00000127125,Q9HAB8,PPCS,ENSMUSG00000028636,Ppcs,Phosphopantothenate--cysteine ligase OS=Homo sapiens OX=9606 GN=PPCS PE=1 SV=2,5,2,3,311,222.9,120.5,136.9,165.5,180.4,215.6,162.7,159.9,158.6,169.7,100.4,99.6,104.7,99.8,79.9,80.0,91.6,93.2,62.0,126.8,316.571101381085,278.064762227114,234.941312378032,250.258927411658,504.549461492676,391.266336159484,491.085905169685,352.973210483784,350.71506031752,314.761226211177,484.44686249914,501.579785979757,471.164946126603,372.043279078125
ENSG00000127483,Q5SSJ5,HP1BP3,ENSMUSG00000028759,Hp1bp3,Heterochromatin protein 1-binding protein 3 OS=Homo sapiens OX=9606 GN=HP1BP3 PE=1 SV=1,2,1,3,553,,,,,,,,,,,29.9,37.7,45.1,38.9,37.9,44.2,27.8,37.1,19.9,41.6,2824.5249839771,2552.72092456037,2368.21890346188,2430.54310510695,1802.83364486431,2794.0525880362,2032.78444396083,2396.46642434723,2403.89101853126,1686.32639415774,1800.44616158902,1952.09929595377,2454.67383877594,2301.96445178008
ENSG00000127603,Q9UPN3,MACF1,ENSMUSG00000028649,Macf1,"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5 OS=Homo sapiens OX=9606 GN=MACF1 PE=1 SV=4",2,11,18,7388,23.6,19.6,29.2,32.7,23.3,32.0,18.1,18.8,22.1,22.6,21.0,21.0,31.7,23.5,21.0,23.4,17.0,20.1,13.8,32.1,1965.41282677259,2152.45723159387,2293.61530647898,1991.11455457568,2103.86677784239,2795.71060876626,2508.4221848871,2751.83118685539,2797.08531581795,2247.80992891894,2126.31075631778,2008.2811375348,2710.56619635778,2769.71837229288
ENSG00000127947,Q05209,PTPN12,ENSMUSG00000028771,Ptpn12,Tyrosine-protein phosphatase non-receptor type 12 OS=Homo sapiens OX=9606 GN=PTPN12 PE=1 SV=3,1,1,1,780,,,,,,,,,,,19.1,20.6,52.3,34.2,75.7,68.3,26.4,46.1,47.5,84.5,558.147726390719,382.64892555943,441.381777722621,399.118251204263,583.55645885156,348.654239119887,460.618247685462,386.387774539415,429.675915515719,551.587989182361,488.734020743042,463.625764813668,493.954018176131,475.656853932271
ENSG00000130762,Q5VV41,ARHGEF16,ENSMUSG00000029032,Arhgef16,Rho guanine nucleotide exchange factor 16 OS=Homo sapiens OX=9606 GN=ARHGEF16 PE=1 SV=1,1,1,1,709,74.4,62.1,66.1,69.6,65.6,89.8,65.2,63.0,51.7,68.1,,,,,,,,,,,129.481779542054,101.924016722232,84.7713812376294,72.2939670214846,77.4008698147063,81.3980043087572,71.6943854160653,76.6852337782929,112.068414099247,79.9715895161431,78.8936958529699,95.5467378939222,90.5437779717141,82.74601074107
ENSG00000130764,Q8N1G4,LRRC47,ENSMUSG00000029028,Lrrc47,Leucine-rich repeat-containing protein 47 OS=Homo sapiens OX=9606 GN=LRRC47 PE=1 SV=1,11,5,12,583,26.4,17.5,28.6,28.2,25.1,28.9,26.4,18.7,28.6,25.7,37.6,34.2,58.2,48.8,51.1,43.9,37.0,36.0,31.2,53.7,461.092832659172,511.287595808221,518.662493336598,533.287311978659,298.289914144371,486.618412218335,414.801114389764,391.720532027245,529.651241311429,349.688272011811,415.672460913019,451.892347471663,423.818249210659,420.518832238796
ENSG00000131236,Q01518,CAP1,ENSMUSG00000028656,Cap1,Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5,4,2,20,475,211.2,123.0,155.0,196.2,166.6,181.1,186.5,164.4,163.5,190.5,24.8,21.3,39.7,27.1,34.7,28.4,18.2,25.9,24.1,32.3,2018.90655877919,1920.24477515585,1888.82938495437,1884.17347555257,1176.16102826611,891.537088313589,1216.41645002543,1165.84001888545,1297.120045367,1492.1402632106,1211.85466276192,1372.12283642804,1189.41092184116,1284.44567909885
ENSG00000131238,P50897,PPT1,ENSMUSG00000028657,Ppt1,Palmitoyl-protein thioesterase 1 OS=Homo sapiens OX=9606 GN=PPT1 PE=1 SV=1,4,1,3,306,8.6,7.5,10.8,12.8,14.2,15.1,15.8,10.4,17.5,9.8,45.3,47.4,77.8,47.9,60.9,72.7,57.8,50.6,42.5,81.6,705.419255496212,516.942643480383,662.728687068341,687.076632445041,567.783021230141,522.109075389561,552.113687327646,478.072267043809,486.113213380877,616.470874270593,459.035815112824,546.956937767222,479.667732707766,500.519921257795
ENSG00000132128,Q15345,LRRC41,ENSMUSG00000028703,Lrrc41,Leucine-rich repeat-containing protein 41 OS=Homo sapiens OX=9606 GN=LRRC41 PE=1 SV=3,2,1,2,812,29.5,12.0,36.5,36.3,25.7,32.0,26.2,20.7,17.6,26.3,,,,,,,,,,,582.44807116214,548.238869051263,604.458874120289,598.578360334566,413.035957035339,409.184801757058,360.516732172206,364.927658083634,409.691939270771,470.375736914662,325.492119586076,425.916912051233,394.951571872353,423.265599607135
ENSG00000132780,P49321,NASP,ENSMUSG00000028693,Nasp,Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=2,1,1,3,788,49.9,31.5,48.8,53.8,49.7,63.6,44.8,37.7,49.0,55.5,37.8,31.0,64.9,43.0,40.6,47.0,37.4,41.3,38.7,54.3,248.90593642081,239.396575585452,220.485084405091,256.434046916783,275.80458635676,345.708454920379,282.390996580242,328.58642728291,283.760932142698,244.919334237562,327.173924479828,312.180469001979,341.524789521891,304.823488278801
ENSG00000132781,Q9UIF7,MUTYH,ENSMUSG00000028687,Mutyh,Adenine DNA glycosylase OS=Homo sapiens OX=9606 GN=MUTYH PE=1 SV=1,1,1,4,546,15.6,8.4,23.5,21.8,16.2,21.4,20.1,13.6,16.8,14.0,11.2,10.4,19.4,13.4,15.5,14.7,23.9,14.3,11.2,14.1,7.92082157335311,7.97707150863592,17.2150490065483,8.62423445492921,8.18917069305315,17.0430947317154,10.695184399002,22.3456747492996,4.93914424039021,11.3125983113335,20.095423719984,3.62927574045989,13.3801669661931,20.6170896620014
ENSG00000066583,Q96CN7,ISOC1,ENSMUSG00000024601,Isoc1,Isochorismatase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ISOC1 PE=1 SV=3,17,4,10,298,163.3,104.2,156.3,186.2,170.2,168.1,168.9,138.8,151.4,162.8,125.6,111.9,163.8,127.0,139.8,134.7,111.3,122.1,95.0,154.4,2756.91373944014,2582.32991729694,2161.98686794452,2172.70045778822,1756.94632119741,1457.11753382679,1401.20568256403,1333.79856632462,1447.55433167088,1530.6803090778,1309.160797403,1720.04471942635,1322.2318531243,1548.86249168431
ENSG00000066926,P22830,FECH,ENSMUSG00000024588,Fech,"Ferrochelatase, mitochondrial OS=Homo sapiens OX=9606 GN=FECH PE=1 SV=2",11,3,14,423,89.8,76.5,98.2,121.8,90.8,112.4,106.0,74.4,101.0,108.6,26.7,23.0,35.1,31.2,37.0,34.5,18.9,28.0,22.7,32.4,4496.59300766833,4385.64668309715,3470.8850008518,3503.23833307107,2407.47913631684,2139.25057330301,2217.8801432041,2257.76353817458,2574.30793454225,2255.24195766881,1134.84511394062,1817.79365927355,1698.12686661663,2008.48686820638
ENSG00000067900,Q13464,ROCK1,ENSMUSG00000024290,Rock1,Rho-associated protein kinase 1 OS=Homo sapiens OX=9606 GN=ROCK1 PE=1 SV=1,2,3,7,1354,50.8,33.7,55.7,64.8,53.7,60.1,54.1,47.6,55.0,52.8,68.7,65.4,102.8,77.7,84.1,87.9,64.4,80.1,59.1,95.9,1092.60393954397,1104.48283488166,1058.61467912547,1085.49195606085,1417.40336060532,1394.12324113777,1432.66381883619,1683.47226460453,1431.87249346237,1576.68756629828,2494.71958025373,1806.63990053091,1950.48905667578,1689.41351390478
ENSG00000070814,Q13428,TCOF1,ENSMUSG00000024613,Tcof1,Treacle protein OS=Homo sapiens OX=9606 GN=TCOF1 PE=1 SV=3,2,3,8,1488,31.4,14.2,71.9,97.4,44.9,53.9,69.6,35.3,64.7,49.7,46.9,38.2,21.3,13.6,20.2,15.7,68.4,25.8,17.9,39.3,291.787948095218,299.431251784905,308.614940918411,304.129192719521,201.39885525646,311.771369390195,248.77411880692,301.580704434924,232.563461570714,231.863706599533,429.657680663158,292.477254991637,351.79535610629,262.047307307792
ENSG00000086589,Q9NW64,RBM22,ENSMUSG00000024604,Rbm22,Pre-mRNA-splicing factor RBM22 OS=Homo sapiens OX=9606 GN=RBM22 PE=1 SV=1,5,2,2,420,,,,,,,,,,,68.0,56.3,116.7,65.8,74.7,90.9,72.9,73.7,69.1,89.7,430.92970612185,407.83872023491,368.903576780313,470.467176810647,573.710650721095,633.935110492517,417.614913838022,491.265020206425,591.643610372704,610.086684473634,547.30545849402,515.310991226089,456.52566105429,497.572287403698
ENSG00000087365,Q13435,SF3B2,ENSMUSG00000024853,Sf3b2,Splicing factor 3B subunit 2 OS=Homo sapiens OX=9606 GN=SF3B2 PE=1 SV=2,3,2,5,895,31.4,17.8,41.4,40.7,40.1,39.4,34.0,31.3,32.5,31.1,28.7,23.2,41.7,32.2,36.0,29.9,23.3,23.8,24.5,38.0,2479.51014489711,2141.51196633901,2174.95247287117,2286.66684664504,1980.07925042561,1964.40235109231,1780.56427861852,1929.83862643681,2100.27974366427,1773.96511062601,1649.46060159648,1845.29135527873,1713.33503099419,1807.6422450781
ENSG00000091164,O43396,TXNL1,ENSMUSG00000024583,Txnl1,Thioredoxin-like protein 1 OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=3,17,3,7,289,57.7,27.9,53.4,50.8,56.7,53.7,51.9,40.4,39.3,43.3,19.1,22.3,30.6,23.0,24.5,26.3,21.4,13.5,16.7,26.4,1598.84568331192,1853.89264344144,1643.81569008005,1511.46543267445,2152.95415100406,1596.48545573847,2287.72408338428,1540.95905545621,1890.44821325491,2837.60659099067,3356.72672532649,3195.73850781892,2029.89083438357,2035.67594241831
ENSG00000101752,Q86YT6,MIB1,ENSMUSG00000024294,Mib1,E3 ubiquitin-protein ligase MIB1 OS=Homo sapiens OX=9606 GN=MIB1 PE=1 SV=1,1,1,10,1006,847.9,562.4,699.4,1177.7,653.3,875.0,824.3,660.0,590.4,736.0,470.1,482.8,856.9,583.0,592.4,642.9,400.3,515.6,307.5,602.8,1266.85934046094,1327.69218741517,1183.48159499725,1329.65716181095,1044.35477131337,926.813053849587,1288.20569690029,1314.72914838139,1239.2973565747,1075.33576238095,897.086254195536,1033.28053359065,835.615012747983,1149.94488049249
ENSG00000106829,Q04727,TLE4,ENSMUSG00000024642,Tle4,Transducin-like enhancer protein 4 OS=Homo sapiens OX=9606 GN=TLE4 PE=1 SV=3,1,1,1,773,,,,,,,,,,,21.5,21.4,59.1,30.7,81.0,63.4,34.0,45.1,51.7,76.0,228.500291579601,264.118540390228,211.196174657731,201.37384473635,151.981533848844,123.106591142013,154.303536143393,189.451035660859,221.180146859224,177.277875991183,205.830685520625,148.092958352777,162.13052112874,168.719415985119
ENSG00000108826,Q9P0M9,MRPL27,ENSMUSG00000024414,Mrpl27,"39S ribosomal protein L27, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL27 PE=1 SV=1",7,1,2,148,15.0,7.4,12.8,17.5,13.0,17.6,15.2,11.4,15.8,8.8,15.0,10.8,15.3,15.4,20.7,16.1,12.9,12.0,10.8,16.6,584.415740631079,548.498980276572,621.31665453781,796.140445031135,1055.89785207869,715.774569710173,859.430095653093,703.774972460623,886.794395770702,940.759834536032,856.058281160668,1110.58577940243,737.48120867714,854.697304281144
ENSG00000110047,Q9H4M9,EHD1,ENSMUSG00000024772,Ehd1,EH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EHD1 PE=1 SV=2,16,8,31,534,63.7,42.3,69.8,84.1,65.0,74.2,70.7,53.8,62.8,61.8,68.1,59.8,91.4,72.8,78.1,73.0,81.6,69.9,49.1,91.1,1359.11760379416,1143.57452702907,1132.0829195793,1107.81869890219,613.776582011744,541.011894890177,722.276811740444,772.128691630556,708.100744555849,669.912874472703,836.916968625586,808.625698244369,820.892318202462,590.106585509475
ENSG00000110048,P22059,OSBP,ENSMUSG00000024687,Osbp,Oxysterol-binding protein 1 OS=Homo sapiens OX=9606 GN=OSBP PE=1 SV=1,4,3,11,807,37.3,19.0,29.2,29.7,35.1,37.2,28.8,23.0,34.0,31.0,19.9,19.8,34.5,21.8,30.9,34.4,24.4,18.8,22.2,29.3,1887.00958693296,1586.75939372094,1624.82858121077,1325.01076088384,685.591799913026,703.353137709557,796.170616489232,769.735326945597,876.956145921367,753.056834748309,975.120091783389,1011.0058872261,969.36762215838,788.060447317152
ENSG00000110104,Q9H6F5,CCDC86,ENSMUSG00000024732,Ccdc86,Coiled-coil domain-containing protein 86 OS=Homo sapiens OX=9606 GN=CCDC86 PE=1 SV=1,3,1,2,360,21.7,20.2,31.0,23.0,27.3,19.4,26.6,18.3,21.0,14.1,21.3,14.7,25.2,12.0,22.0,20.5,19.2,10.0,20.4,18.7,170.564097938274,163.419115518687,203.598882084523,217.756984641119,176.20167257409,141.800813417467,176.617203823789,161.797816343646,165.473950511532,172.496436883003,235.860133046621,211.925242501531,209.287942425887,174.775044700142
ENSG00000110107,Q9UMS4,PRPF19,ENSMUSG00000024735,Prpf19,Pre-mRNA-processing factor 19 OS=Homo sapiens OX=9606 GN=PRPF19 PE=1 SV=1,7,3,8,504,65.1,34.4,76.0,73.6,72.7,73.0,72.0,66.0,70.3,69.4,63.1,58.8,105.9,76.5,84.8,77.0,62.0,70.5,65.1,99.4,1613.91793453162,1682.25058263405,1904.78095988891,1806.07913317493,915.890498245413,1137.05706415629,1170.41297208912,1026.2382386714,1156.90735797795,1030.0332270572,1478.04880809512,1338.29050943206,1575.84480894039,1197.92237842991
ENSG00000113013,P38646,HSPA9,ENSMUSG00000024359,Hspa9,"Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2",17,9,92,679,46.5,31.7,49.8,84.3,43.7,52.4,51.9,38.6,47.1,46.9,91.3,90.8,124.0,105.8,118.2,116.9,73.8,97.7,84.3,123.1,9796.0991044534,11050.2459982818,9632.07186526649,8964.84802588681,5907.16283988093,5191.43309407176,5441.59281309776,5480.2505054668,5510.22267503848,4312.40662928526,3806.24274779977,5506.41668276274,4959.10061318327,4417.67214632666
ENSG00000113068,O60925,PFDN1,ENSMUSG00000024346,Pfdn1,Prefoldin subunit 1 OS=Homo sapiens OX=9606 GN=PFDN1 PE=1 SV=2,9,1,1,122,,,,,,,,,,,42.5,33.9,50.9,46.9,49.9,59.2,41.2,36.5,48.9,57.7,454.555414553855,650.937962525453,513.799008067997,664.312633947226,1122.61148387826,591.775005007909,812.826310051083,683.444027913155,770.452917868887,1069.11449178111,1142.01313867659,1061.37143775028,749.375195737282,758.327492786936
ENSG00000113368,P20700,LMNB1,ENSMUSG00000024590,Lmnb1,Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2,21,12,37,586,142.4,87.1,159.3,169.0,151.8,160.7,161.7,142.5,186.5,156.7,82.1,76.7,150.4,103.9,105.6,138.8,100.2,97.4,90.9,130.2,193.573738576597,117.098139308258,170.605390733068,136.322162873238,88.3439731396682,83.3142912998964,71.8785500037926,78.7722645858787,109.225666067799,75.52107102596,78.6691784113618,88.249940406026,91.9339441757375,75.7443421736661
ENSG00000113580,P04150,NR3C1,ENSMUSG00000024431,Nr3c1,Glucocorticoid receptor OS=Homo sapiens OX=9606 GN=NR3C1 PE=1 SV=1,3,2,3,777,15.0,11.3,14.2,21.2,16.6,20.1,19.8,12.9,15.8,18.7,11.2,7.6,19.1,9.1,11.3,10.5,7.0,9.2,5.0,13.3,2982.09403635465,2724.86999322347,2367.27895139892,1961.8621986342,1485.58820760768,1353.34947084598,1361.79710722441,1599.5364052941,1398.10451126317,1824.7768440523,1551.75248824815,1512.56033763901,1404.96091045304,1713.27284845097
ENSG00000113649,O14776,TCERG1,ENSMUSG00000024498,Tcerg1,Transcription elongation regulator 1 OS=Homo sapiens OX=9606 GN=TCERG1 PE=1 SV=2,5,6,11,1098,14.1,11.5,19.6,17.6,17.3,18.5,17.4,15.7,15.7,16.7,15.6,18.1,29.9,22.5,23.6,23.8,18.4,16.9,16.5,24.4,321.557083093283,318.318286290221,431.722816478217,348.958163547465,246.736160186964,410.654393265332,369.892734934632,465.365887342784,488.222868349205,282.801716829404,528.511292520218,330.200773358309,575.558377773508,298.102778630107
ENSG00000113712,P48729,CSNK1A1,ENSMUSG00000024576,Csnk1a1,Casein kinase I isoform alpha OS=Homo sapiens OX=9606 GN=CSNK1A1 PE=1 SV=2,12,3,5,337,24.6,12.9,18.5,30.5,17.2,24.6,28.1,19.3,17.5,18.8,70.7,65.0,109.0,73.4,71.6,80.5,63.0,75.2,43.9,95.5,3511.46576634655,3677.6401942479,3545.9749446247,2409.82248962249,2192.9427181463,1844.16122077622,2063.21168661598,1697.58978163389,1924.34747154508,2005.3045284567,1680.01110190389,2234.78641779114,1707.84443094437,1888.41319981378
ENSG00000115970,Q6YHU6,THADA,ENSMUSG00000024251,Thada,Thyroid adenoma-associated protein OS=Homo sapiens OX=9606 GN=THADA PE=1 SV=1,0,1,3,1953,229.9,142.9,210.3,253.8,208.0,201.5,214.5,163.1,194.4,164.7,268.9,256.0,335.1,265.1,297.8,278.2,218.9,243.5,206.7,299.8,246.582294365086,130.952259222046,185.94989068458,118.427100342562,40.1248634315175,82.3290272591272,77.215147007447,92.0756306547631,71.5706849355224,66.8041292424295,105.380222494924,119.112565763595,141.86646064,129.674286543972
ENSG00000119139,Q9UDY2,TJP2,ENSMUSG00000024812,Tjp2,Tight junction protein ZO-2 OS=Homo sapiens OX=9606 GN=TJP2 PE=1 SV=2,2,3,3,1190,38.4,20.6,36.7,42.0,28.9,35.2,31.9,27.7,32.3,38.8,96.8,82.9,103.6,100.8,90.8,80.8,77.0,60.7,56.0,104.7,694.042630354501,529.886699818703,580.916270482645,531.836741495867,342.45833198215,302.710534524652,310.900295604941,353.135589869014,241.134016178143,299.608036114409,559.362043210858,337.51121394927,466.395331186863,377.661225405554
ENSG00000120318,Q8WWN8,ARAP3,ENSMUSG00000024451,Arap3,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=ARAP3 PE=1 SV=1",0,1,2,1544,32.6,33.7,32.8,47.2,55.8,51.7,45.5,37.6,35.8,56.0,11.4,14.9,21.9,14.5,15.5,15.3,15.2,10.3,10.1,13.9,268.432246253159,244.086155114654,253.728755888534,262.227483091767,306.655581422258,563.335053422265,428.508048962953,491.921851626203,335.565930907925,426.845523524741,497.468487163251,289.148521499918,486.198109840671,403.270816330712
ENSG00000120705,P62495,ETF1,ENSMUSG00000024360,Etf1,Eukaryotic peptide chain release factor subunit 1 OS=Homo sapiens OX=9606 GN=ETF1 PE=1 SV=3,14,5,12,437,92.1,64.3,110.7,120.5,90.2,111.2,98.1,83.9,91.6,97.0,105.0,91.0,141.0,99.9,116.1,107.8,85.2,92.9,82.1,138.5,1981.52771625635,2224.29870647819,1917.7203503954,1758.38752015053,1261.63022777294,1091.83961599786,1449.0825664331,1292.18786827266,1381.10485072,1274.80759953553,1000.87256975862,1350.78901168153,1044.66857235295,981.186599047352
ENSG00000120729,Q9UBF9,MYOT,ENSMUSG00000024471,Myot,Myotilin OS=Homo sapiens OX=9606 GN=MYOT PE=1 SV=2,6,3,5,498,,,,,,,,53.3,,48.4,3.2,4.2,1.5,2.4,8.9,4.1,216.7,23.6,13.4,24.7,0.0,2026.91480272292,400.786983396298,2.14323804276049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32537880982933,0.0,0.0
ENSG00000126391,Q9BZ67,FRMD8,ENSMUSG00000024816,Frmd8,FERM domain-containing protein 8 OS=Homo sapiens OX=9606 GN=FRMD8 PE=1 SV=1,2,1,3,464,,,,,,,,,,,94.8,80.0,81.8,58.9,61.9,53.3,72.1,64.7,37.6,97.1,418.626439114781,304.990677707888,470.308111983741,359.811166028714,221.24594479179,228.339799548403,304.977760433542,230.045961276699,254.179353958745,294.927950832968,463.925208248052,390.186938919165,321.704013418854,343.229194283484
ENSG00000131503,Q8IWZ3,ANKHD1,ENSMUSG00000024483,Ankhd1,Ankyrin repeat and KH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ANKHD1 PE=1 SV=1,1,2,5,2542,16.3,10.8,15.3,20.7,18.8,16.1,18.9,12.5,15.8,17.1,,,,,,,,,,,503.22805471934,608.126418646017,500.69571275655,746.33503510538,1447.75674938285,1781.06311595865,1598.11817026781,1921.29539377801,1446.04574286684,1308.22781771507,2326.4354259745,1413.47334768104,2126.44385789897,1740.64812470111
ENSG00000131504,O60610,DIAPH1,ENSMUSG00000024456,Diaph1,Protein diaphanous homolog 1 OS=Homo sapiens OX=9606 GN=DIAPH1 PE=1 SV=2,7,7,14,1272,23.8,15.8,36.7,29.2,31.6,34.4,32.9,22.7,25.6,29.5,18.8,20.6,29.5,21.9,23.1,25.3,18.0,21.1,17.9,31.4,2582.86555244531,2311.74974417554,1979.05795817963,1999.84123314049,1013.84800073064,1232.51044522005,1364.35158652233,1260.00459144688,1244.52873516333,1350.56181742616,1521.84280085899,1622.79162678375,1810.3485796014,1546.51453564176
