ensembl_id,Accession,Mmus_C57-6J_LVR_GC_I_Rep1_M31,Mmus_C57-6J_LVR_GC_I_Rep2_M32,Mmus_C57-6J_LVR_FLT_I_Rep1_M21,Mmus_C57-6J_LVR_FLT_I_Rep2_M22,Mmus_C57-6J_LVR_GC_C_Rep1_M36,Mmus_C57-6J_LVR_GC_C_Rep2_M37,Mmus_C57-6J_LVR_GC_C_Rep3_M38,Mmus_C57-6J_LVR_GC_C_Rep4_M39,Mmus_C57-6J_LVR_GC_C_Rep5_M40,Mmus_C57-6J_LVR_FLT_C_Rep1_M25,Mmus_C57-6J_LVR_FLT_C_Rep2_M26,Mmus_C57-6J_LVR_FLT_C_Rep3_M27,Mmus_C57-6J_LVR_FLT_C_Rep4_M28,Mmus_C57-6J_LVR_FLT_C_Rep5_M30,GC_mean,GC_std,FLT_mean,FLT_std,Checked,Master,Description,Coverage,# Peptides,# PSMs (peptide-spectrum matches),# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI (isoelecric point),Ratios: (BA_Casis) / (Pool),Ratios: (GC_Casis) / (Pool),Ratios: (FLIGHT_Casis) / (Pool),Ratio Standard Errors [%]: (BA_Casis) / (Pool),Ratio Standard Errors [%]: (GC_Casis) / (Pool),Ratio Standard Errors [%]: (FLIGHT_Casis) / (Pool),emPAI,# Peptides A2,# Cumulative Decoys A2,FDR A2,Confidence A2,|Log Prob| A2
ENSMUSG00000030739,Q6URW6,480.805246419566,685.068043159247,452.355819050279,520.63155767899,445.022744573198,571.900783981997,371.063747627853,398.353839708883,399.468553904809,298.905508813996,255.453805765739,348.703700257963,375.275890622069,439.089840974119,478.81185133936475,113.08650651995843,384.3451604518792,92.61199753311993,False,IsMasterProtein,Myosin-14 OS=Mus musculus GN=Myh14 PE=1 SV=1,20.5,32,42,31,1,2000,228.446,5.55,1.61,1.78,1.31,41.3,45.97,37.38,,32,0,0.0,Green,49.3574927328531
ENSMUSG00000025326,O08759,628.576694456788,867.379409084937,797.21827719894,1056.00955279599,2187.60480605241,1844.95668737815,1822.43272374546,2072.36491170067,1886.03266440953,2591.56504268768,3513.27704461897,2596.92040341694,2493.29272257503,2536.52492999034,1615.621128118278,610.7905846216321,2226.4011390405553,957.9898050055608,False,IsMasterProtein,Ubiquitin-protein ligase E3A OS=Mus musculus GN=Ube3a PE=1 SV=2,21.8390804597701,15,20,15,1,870,99.756,5.08,1.41,1.25,1.26,15.78,24.22,19.0,,15,0,0.0,Green,45.4334572971666
ENSMUSG00000025337,P70122,916.833462266149,996.343075817624,889.416621885054,1044.13750876775,1175.18658871534,1014.01701952389,1068.45619566322,976.023410511793,1265.78803371266,1042.88211510495,785.275315384335,985.402000426654,784.13470335784,998.546364389159,1058.9496837443824,122.06269818774341,932.827804187963,113.54197673523888,False,IsMasterProtein,Ribosome maturation protein SBDS OS=Mus musculus GN=Sbds PE=1 SV=4,55.6,17,28,17,1,250,28.762,8.76,1.59,1.59,1.22,21.43,28.86,21.24,,17,0,0.0,Green,33.4434949288305
ENSMUSG00000025340,Q9JM13,272.166307806359,414.520659404678,298.510055268099,377.93358272044,310.853703870321,494.676075100802,436.457368003992,339.636477080478,470.711895422842,474.60291425231,327.410094488086,359.659681363095,387.533994015443,547.234670629174,391.2889266699246,84.5624137003056,396.12642753380675,86.58116014571294,False,IsMasterProtein,Rab5 GDP/GTP exchange factor OS=Mus musculus GN=Rabgef1 PE=1 SV=1,8.96130346232179,4,5,4,1,491,56.833,6.79,1.37,1.19,1.03,25.1,24.05,16.97,,4,1,0.0002398656752218,Yellow,5.88199529713912
ENSMUSG00000025347,Q9DD20,12493.7118203062,13586.7900679596,11153.8396468106,16914.202058272,15325.6793110766,11644.3967796193,13928.2043210435,12053.5287784542,14879.9589701261,14920.4142186898,16600.2402193833,13576.9556853531,13327.2080251667,14366.4537279036,13416.038578369358,1409.911033077654,14408.473368797015,1991.6310042317816,False,IsMasterProtein,Methyltransferase-like protein 7B OS=Mus musculus GN=Mettl7b PE=1 SV=2,65.1639344262295,15,39,15,1,244,28.03,8.59,1.27,1.45,1.35,22.64,13.54,27.41,,15,0,0.0,Green,49.6139820526509
ENSMUSG00000028029,P31230,403.702352604337,542.493344608898,379.063930579764,444.672978424264,575.39181732099,488.833395711634,503.682140300206,561.448225541896,526.52539291575,605.11171466685,683.756066068047,727.491757514146,446.932980725217,485.982087857187,514.5823812862444,57.579016057958185,539.0016451193536,133.3032810665118,False,IsMasterProtein,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Mus musculus GN=Aimp1 PE=1 SV=2,62.258064516129,15,31,14,1,310,33.976,8.35,1.51,1.41,1.14,11.0,13.48,22.36,,15,0,0.0,Green,59.0078360124368
ENSMUSG00000028032,Q60967,333.708432585622,308.855149015925,404.747664349163,265.892646008608,193.917251228457,80.5627336476153,165.447439135776,119.643729122448,141.115935413588,159.963947070387,252.264000844577,229.56426764202,267.323316299328,161.642334121805,191.89295287849018,95.47069545219776,248.771168047984,82.48763110707031,False,IsMasterProtein,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1 OS=Mus musculus GN=Papss1 PE=1 SV=1,21.3141025641026,11,17,10,1,624,70.749,6.77,1.42,1.56,1.17,38.96,21.89,22.16,,11,0,0.0,Green,25.5077643624114
ENSMUSG00000028034,Q91WJ8,820.778680154175,739.946700045991,825.222803504179,733.404503078749,796.31260424392,1619.1037038698,1310.60577420977,1146.21630431933,1762.55804328818,900.082884451789,758.081131585005,1154.0626294226,984.923148091282,888.406082648577,1170.788830018738,412.2487324480239,892.026168968883,144.30047735741056,False,IsMasterProteinCandidate,Far upstream element-binding protein 1 OS=Mus musculus GN=Fubp1 PE=1 SV=1,26.8817204301075,15,27,14,1,651,68.497,7.93,1.76,1.47,1.24,24.17,15.57,23.22,,15,0,0.0,Green,43.8002620058634
ENSMUSG00000028035,Q9D832,819.926151526111,1237.8785056443,874.75993517659,663.451366450617,547.473107697688,604.875964030958,730.122717328862,484.442771307943,902.765825960742,549.065188738734,414.823067164029,482.18654135549,454.680035033066,513.943273531663,761.0692919280862,257.67831106196513,564.7013439214555,158.15901645443853,False,IsMasterProtein,DnaJ homolog subfamily B member 4 OS=Mus musculus GN=Dnajb4 PE=1 SV=1,38.8724035608309,11,17,11,1,337,37.758,8.59,1.38,1.42,1.13,31.6,23.57,29.54,,11,0,0.0,Green,36.1822676720509
ENSMUSG00000038357,P51437,0.0,0.745674640092691,0.0,0.0,0.0,0.0,0.0,3.7184809682102,3.0309518571258,9.19953046926941,0.0,0.0,0.0,0.0,1.0707296379183844,1.609584151130105,1.3142186384670587,3.4770956857497417,False,IsMasterProtein,Cathelin-related antimicrobial peptide OS=Mus musculus GN=Camp PE=1 SV=1,19.6531791907514,2,3,2,1,173,19.569,8.68,,,,,,,,2,1,0.000243309002433,Yellow,6.17435146415812
ENSMUSG00000038370,Q6W8Q3,893.766768312212,1387.68029280221,856.497055841916,1065.81884833053,243.844431428016,1240.21167435004,1143.46388286162,641.443157474704,1391.20765307835,353.527674438694,522.088470942976,879.857211474684,776.342321628743,626.03856337059,991.6596943295932,426.762189683804,725.7385922897334,241.18460343352942,False,IsMasterProtein,Purkinje cell protein 4-like protein 1 OS=Mus musculus GN=Pcp4l1 PE=1 SV=1,11.7647058823529,1,1,1,1,68,7.498,5.52,1.94,1.62,0.99,27.28,25.46,38.24,,1,1,0.0002333722287047,Yellow,5.42022984356891
ENSMUSG00000038372,Q8K0C9,47.8134443918789,50.1437547211285,39.3577102543036,48.1175719823795,33.3913160297198,21.677482618338,27.0886460631357,31.8031694903032,25.6758250041798,5.13835849654655,26.3166488656684,40.786567145699,38.3563211533549,8.86839990923167,33.94194833124055,10.99627338523367,29.563082543883375,16.727561228522653,False,IsMasterProtein,"GDP-mannose 4,6 dehydratase OS=Mus musculus GN=Gmds PE=1 SV=1",13.4408602150538,4,5,4,1,372,41.958,7.03,1.49,1.51,1.17,13.98,9.42,30.01,,4,1,0.0002472799208704,Yellow,6.50092599101381
ENSMUSG00000038374,Q9CWZ3,582.553929144266,606.740134911234,576.485694340708,867.197314884742,853.224534910568,914.18475111775,943.503096220138,954.522543367972,834.349999015929,871.625373587072,1154.46850120495,878.304507268618,1032.94351641905,767.171574484739,812.725569812551,155.46697091112432,878.3137831699826,184.2972595344021,False,IsMasterProtein,RNA-binding protein 8A OS=Mus musculus GN=Rbm8a PE=1 SV=3,24.7126436781609,4,4,3,1,174,19.876,6.16,1.22,1.16,1.02,31.25,26.45,31.63,,4,0,0.0,Green,12.6952703150487
ENSMUSG00000016255,A2AQ07,9.94918206564168,20.1329540341876,2.84362024299041,13.4782642331294,5.88996176501044,1.13261333454917,5.20940234869724,20.4517927588086,5.05158885682501,10.5138249001927,1.17059995440682,7.15330434592581,7.4240381577127,7.7768696965227,9.688213594817105,7.683297856645003,7.19436021869722,4.2054463957322845,False,IsMasterProtein,Tubulin beta-1 chain OS=Mus musculus GN=Tubb1 PE=1 SV=1,36.8070953436807,10,14,10,1,451,50.409,5.07,1.43,1.24,1.6,35.44,24.72,42.44,,10,0,0.0,Green,33.5485990765899
ENSMUSG00000016308,Q9Z255,481.157758790338,447.885570375745,390.560914086136,454.945543246499,686.979188748606,484.688620641567,561.299044506625,461.023318460243,543.418297340924,653.857403921695,533.854401526896,657.618386108569,396.289219801312,539.024882408116,523.7788284091497,83.13690870434584,518.0215358713175,110.81067305169103,False,IsMasterProtein,Ubiquitin-conjugating enzyme E2 A OS=Mus musculus GN=Ube2a PE=1 SV=1,24.3421052631579,2,4,2,1,152,17.305,5.15,1.69,1.72,1.59,37.84,46.6,64.76,,2,0,0.0,Green,12.8917792713784
ENSMUSG00000016319,P51881,7647.73403914251,8262.20625773315,6406.57940729961,7468.2180013361,7709.19663992699,5553.65540841873,7254.42001969956,4880.5547710489,7437.18741428405,7565.8151136419,6631.61133984181,8575.47078524934,5591.70664828418,6626.91082473083,6963.5649357505545,1248.0794871196151,6980.901731483395,968.6135908018781,False,IsMasterProtein,ADP/ATP translocase 2 OS=Mus musculus GN=Slc25a5 PE=1 SV=3,59.3959731543624,22,72,22,1,298,32.91,9.73,1.08,1.71,1.28,24.24,14.42,30.79,,22,0,0.0,Green,94.1175967239547
ENSMUSG00000016349,P62631,1.65818916393942,3450.92112375788,677.915857847211,6.22072316462079,0.0,1.13261353308508,1.73646775395131,0.0,2.02063589692743,5.25692627064224,0.0,3.57666157606519,0.0,1.29614835701586,493.92414715796906,1303.9133592812489,99.18090245936502,255.2099644120635,False,IsMasterProtein,Elongation factor 1-alpha 2 OS=Mus musculus GN=Eef1a2 PE=1 SV=1,19.6544276457883,4,4,4,1,463,50.422,9.03,0.4,3.46,0.8,28.52,150.15,61.51,,4,0,0.0,Green,14.4152196862866
ENSMUSG00000023723,Q8VE22,424.153168623538,610.987798536637,577.905518083333,502.425758749017,415.215767988918,304.095330446751,376.43354620938,327.352181347806,376.039472515684,385.963403698837,238.776730656626,377.584097225288,235.841791726211,251.741982729861,404.8967522383877,100.63779510587223,367.1770404098819,135.5364532916367,False,IsMasterProteinCandidate,"28S ribosomal protein S23, mitochondrial OS=Mus musculus GN=Mrps23 PE=1 SV=1",25.9887005649718,5,18,5,1,177,20.335,8.59,1.72,1.78,1.5,28.71,35.04,34.45,,5,1,0.0003058103975535,Yellow,12.2857796719163
ENSMUSG00000025439,Q923F1,556.604805932642,481.550589764919,536.901954162852,639.882450189754,457.920561409957,416.102602381174,514.082536963671,408.126007689324,438.567085654144,564.416634591176,451.385482906282,637.560972107517,334.785223846478,433.568931567113,467.5648842565473,53.85602939687337,514.0716641958817,113.0543204271745,False,IsMasterProtein,"Chloride channel, nucleotide-sensitive, 1A OS=Mus musculus GN=Clns1a PE=1 SV=1",10.7883817427386,2,4,2,1,241,26.506,4.12,1.43,1.48,1.55,21.15,3.73,36.15,,2,1,0.0002970885323826,Yellow,11.5014426151394
ENSMUSG00000025451,Q8VE62,1184.37816366393,1247.72757464487,1013.05630648064,1229.08331568631,1154.5979638228,820.831678143637,988.45177540645,841.276986878337,1071.22321236443,1332.65685688781,975.329687335488,1236.46396035887,789.448530720005,969.48842510219,1044.0696221320648,167.41677417533177,1077.9324403673304,192.60610346951177,False,IsMasterProteinCandidate,Polyadenylate-binding protein-interacting protein 1 OS=Mus musculus GN=Paip1 PE=1 SV=1,33.75,10,13,10,1,400,45.673,4.55,1.43,1.28,1.13,22.59,16.91,22.08,,10,0,0.0,Green,15.7085967892572
ENSMUSG00000025465,Q8BH95,5355.28194135335,5905.10464693456,5493.45490828585,5733.59766486143,6668.60628626518,4811.17959309799,4667.59210339142,4215.79887950752,4868.29543537349,4901.24475998073,3069.24889742109,5457.79981325871,2686.16347479377,4150.53630235624,5213.122697989073,835.6836794950711,4498.86368870826,1227.8885120733069,False,IsMasterProtein,"Enoyl-CoA hydratase, mitochondrial OS=Mus musculus GN=Echs1 PE=1 SV=1",67.5862068965517,23,120,23,1,290,31.454,8.48,1.52,1.39,1.2,12.37,15.33,18.9,,23,0,0.0,Green,111.775902193965
ENSMUSG00000024844,O54962,477.904667939485,615.243724605317,552.614506453448,632.378258871077,894.577813797785,532.589463214101,704.630615288561,644.706840730404,687.009342284006,830.006048370552,1122.13917424512,952.925577653497,826.961723584567,751.213286157824,650.9517811228085,134.66267424803945,809.748367905155,191.3978128521986,False,IsMasterProtein,Barrier-to-autointegration factor OS=Mus musculus GN=Banf1 PE=1 SV=1,69.6629213483146,9,13,8,1,89,10.096,6.09,1.62,1.33,1.13,22.79,32.1,34.67,,9,0,0.0,Green,23.2142313022239
ENSMUSG00000024847,O08915,359.18458432081,470.918473430413,414.746733419453,410.018974192451,347.03134997127,268.57081353892,342.038323208822,376.548375757423,286.693674690878,377.869745895345,439.601696322568,391.886972540537,300.551271121994,343.76800972692,350.1407992740766,65.9809514208126,382.63477188846684,47.22806029840161,False,IsMasterProtein,AH receptor-interacting protein OS=Mus musculus GN=Aip PE=1 SV=1,23.9393939393939,5,5,5,1,330,37.581,6.4,1.98,1.48,1.2,23.03,18.91,24.61,,5,0,0.0,Green,13.5503860354387
ENSMUSG00000024855,Q8K212,138.806615528199,155.373800369057,239.783474096157,121.125212569759,64.0761844052733,138.433015960645,83.4269660223807,99.1207250094635,66.4203708873815,72.965731828703,63.0388394697102,75.0172785204532,71.7382625428235,85.2535106894251,106.52252545462859,37.516785402692605,104.13175853100441,62.72093537184127,False,IsMasterProtein,Phosphofurin acidic cluster sorting protein 1 OS=Mus musculus GN=Pacs1 PE=1 SV=2,4.57856399583767,4,4,4,1,961,104.764,7.74,1.18,1.18,0.94,15.18,22.8,31.54,,4,1,0.0002423067603586,Yellow,6.08826430469861
ENSMUSG00000037361,P59708,485.382666334973,534.44283725783,429.98778671723,486.144584780412,1218.37538710143,724.007300192189,758.529452346508,666.968387250686,728.16900875032,758.67467707296,708.858431552648,1068.31685229623,534.06689454283,638.548512410237,730.8392913191337,238.54140469497528,660.6568199103639,215.36562215679132,False,IsMasterProtein,Splicing factor 3B subunit 6 OS=Mus musculus GN=Sf3b6 PE=1 SV=1,44.8,6,7,5,1,125,14.576,9.38,1.41,1.05,1.02,21.43,31.1,23.56,,6,0,0.0,Green,14.2925038916063
ENSMUSG00000037364,Q99MR6,803.023262928043,652.878424536828,477.914490717532,756.103828333942,2031.11525092916,2367.02716934108,2031.41977248121,2031.73688484506,2251.88699178292,2016.10839232943,2794.30348339483,1742.36777363625,2567.5102797092,2122.02750790836,1738.4411081206144,703.5288505323718,1782.333679432792,872.4373990959618,False,IsMasterProtein,Serrate RNA effector molecule homolog OS=Mus musculus GN=Srrt PE=1 SV=1,30.5142857142857,26,39,26,1,875,100.39,5.97,1.41,1.32,1.19,26.17,26.97,42.89,,26,0,0.0,Green,59.6465249670714
ENSMUSG00000037366,Q8VDG7,2528.80862511652,2523.78271171124,2003.84344081174,2438.90385872424,1745.8724384137,1896.60264968205,1537.17989374526,1477.71230339712,2070.67468299732,2126.1156234504,1998.60487194097,2129.09504882502,2122.61844592604,2028.97970804319,1968.661900723316,430.96132560919574,2121.165856817371,151.83925188807999,False,IsMasterProteinCandidate,"Platelet-activating factor acetylhydrolase 2, cytoplasmic OS=Mus musculus GN=Pafah2 PE=1 SV=2",36.4102564102564,13,20,13,1,390,43.534,7.47,1.48,1.49,1.46,41.56,20.2,42.77,,13,0,0.0,Green,46.2779344186162
ENSMUSG00000037373,O88712,1267.15961824895,1585.09300952238,1566.18971607507,1356.76853900496,760.392948574752,931.384342761967,849.788735217831,998.735135727748,846.648141064901,754.000842983501,978.73093901255,964.583820711039,866.186197634997,810.547641801015,1034.1717044455042,292.6134018976659,1042.429671031876,303.11528055067043,False,IsMasterProtein,C-terminal-binding protein 1 OS=Mus musculus GN=Ctbp1 PE=1 SV=2,24.4897959183673,9,11,9,1,441,47.715,6.77,1.33,1.21,0.99,30.45,27.32,28.79,,9,0,0.0,Green,25.6874992691457
ENSMUSG00000037376,Q8CE96,280.374344745348,215.255660019378,244.036551440977,187.977133040846,215.625587403191,260.760944778682,219.77973965392,226.253855011682,254.422839905174,316.47745361636,310.752678517488,170.535671130419,367.526189876082,224.345407977,238.92471021676783,26.029595005313073,260.2358693713103,73.08017325713391,False,IsMasterProtein,tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 OS=Mus musculus GN=Trmt6 PE=1 SV=1,3.420523138833,2,2,2,1,497,55.483,6.95,1.64,1.52,1.34,13.15,11.71,26.53,,2,5,0.0010392849719393,Yellow,3.25944171682854
ENSMUSG00000044393,O55111,5367.28601565426,3850.7600198764,3586.35503583298,3000.14588657986,1588.87534240652,1445.5960030646,1742.18644466056,1825.08411585401,1831.0331695589,1863.38553761135,1490.35018167714,1979.56537792317,1619.42879559126,1731.30381218484,2521.54587301075,1497.87947558895,2181.504946771515,793.94184082114,False,IsMasterProtein,Desmoglein-2 OS=Mus musculus GN=Dsg2 PE=1 SV=3,31.0160427807487,26,39,25,1,1122,122.309,5.3,1.41,1.28,1.14,21.77,29.42,22.36,,26,0,0.0,Green,81.5927641312807
ENSMUSG00000042302,Q69ZW3,294.420056044331,239.084516895089,365.559897863301,215.925497851544,199.110119331376,308.432706514512,269.116662600624,274.353562403061,251.75126504399,241.519012316986,222.085931086788,209.312731954968,393.927268407115,293.029201454288,262.32412697614046,36.50313063141513,277.3370772764271,75.67154691822958,False,IsMasterProtein,EH domain-binding protein 1 OS=Mus musculus GN=Ehbp1 PE=1 SV=3,4.22420796100731,3,3,3,1,1231,139.019,5.38,1.73,1.29,1.3,1.77,56.32,22.17,,3,3,0.0006524575902566,Yellow,4.15210668600745
ENSMUSG00000042312,P97352,288.530529895355,369.855270145093,351.476639207817,503.883297947453,702.083059282264,545.919329359875,576.506878672237,711.158792264484,435.446721847286,495.459943958943,519.73815714793,538.877850965057,412.564181068221,457.535423027855,518.5000830666563,161.6662340512076,468.50507047475367,66.45889905944325,False,IsMasterProteinCandidate,Protein S100-A13 OS=Mus musculus GN=S100a13 PE=1 SV=1,48.9795918367347,7,15,7,1,98,11.151,6.13,1.83,1.53,1.15,18.81,18.14,17.78,,7,0,0.0,Green,20.1999750862741
ENSMUSG00000023993,Q8K558,2.05618909373223,5.28479660944558,1.87109321056089,6.893382267076,1.43789841777266,3.77398458184781,1.05979626772666,5.56544472209739,1.23322899439124,0.0,0.0,7.27627255731816,1.118326087343,9.48390743578572,2.915905526716224,1.9394226730106099,3.806140222583396,3.9528909450645435,False,IsMasterProteinCandidate,Trem-like transcript 1 protein OS=Mus musculus GN=Treml1 PE=1 SV=2,4.10094637223975,1,2,1,1,317,33.501,5.25,1.56,1.02,1.59,11.57,7.92,43.94,,1,2,0.0004473272198613,Yellow,4.68411099711138
ENSMUSG00000024002,Q9ESU6,1843.54162961641,1548.72941321624,1565.46624749093,1998.41435721233,1344.39087282524,2344.56394035429,2065.36195363214,2413.82573286488,1965.85639286567,1650.7365541992,2228.28312921025,1587.56411329333,2529.91955197717,2327.62402092959,1932.324276482124,391.85492298017766,1984.001139187543,391.4469066718022,False,IsMasterProtein,Bromodomain-containing protein 4 OS=Mus musculus GN=Brd4 PE=1 SV=2,9.78571428571428,11,13,10,1,1400,155.798,9.19,1.56,1.48,1.23,23.44,36.64,35.16,,11,0,0.0,Green,14.3457901922192
ENSMUSG00000024006,Q91VJ4,1084.71496798355,814.165706623162,679.48541013876,963.751381592506,1323.02064535456,1658.520696739,1366.53148528892,1520.43003795065,1452.0696564834,1263.37463462346,1349.68582689969,1482.42088962882,2035.19808669778,1657.85111592478,1317.0647423461776,284.4738500879937,1347.3953350722566,444.9790992684673,False,IsMasterProtein,Serine/threonine-protein kinase 38 OS=Mus musculus GN=Stk38 PE=1 SV=1,20.0,8,10,8,1,465,54.139,7.34,1.25,1.78,1.06,22.43,78.8,39.79,,8,0,0.0,Green,19.7190813285622
ENSMUSG00000024007,Q9D0W5,296.041086494352,258.051641776186,254.178182302002,207.904848228594,328.591122396603,216.702917322631,231.786281731671,204.258404415772,258.99037006061,222.124880730244,356.110844979887,323.234441754232,284.740716955801,223.097919274222,256.34597488540356,44.145273223956146,267.34169060356885,56.29502034928608,False,IsMasterProtein,Peptidyl-prolyl cis-trans isomerase-like 1 OS=Mus musculus GN=Ppil1 PE=1 SV=1,33.1325301204819,5,5,5,1,166,18.225,7.99,1.62,1.43,1.25,17.45,15.76,36.23,,5,0,0.0,Green,15.9032243521762
ENSMUSG00000024012,Q791T5,1697.11843937665,1582.03585227144,1579.71115625804,1810.26686572562,1439.31938517568,1484.23251328609,1353.7733096531,1470.23519241379,1282.26783040611,1059.65710762347,913.075130271566,1314.94070124623,1219.29104072469,1186.51320141869,1472.7117889404087,137.8279555760269,1297.636457609758,307.0459997317975,False,IsMasterProtein,Mitochondrial carrier homolog 1 OS=Mus musculus GN=Mtch1 PE=1 SV=1,12.5964010282776,6,8,5,1,389,41.538,9.32,1.41,1.37,1.19,51.6,24.98,22.39,,6,1,0.0002943773918163,Yellow,11.276035666204
