Checked,Master,Accession,Description,Coverage,# Peptides,# PSMs (peptide-spectrum matches),# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI (isoelecric point),Ratios: (BA_Casis) / (Pool),Ratios: (GC_Casis) / (Pool),Ratios: (FLIGHT_Casis) / (Pool),Ratio Standard Errors [%]: (BA_Casis) / (Pool),Ratio Standard Errors [%]: (GC_Casis) / (Pool),Ratio Standard Errors [%]: (FLIGHT_Casis) / (Pool),emPAI,# Peptides A2,# Cumulative Decoys A2,FDR A2,Confidence A2,|Log Prob| A2
FALSE,IsMasterProtein,Q64339,Ubiquitin-like protein ISG15 OS=Mus musculus GN=Isg15 PE=1 SV=4,45.9627329192547,6,9,6,1,161,17.886,7.9,1.48,1.88,2.07,20.81,32.16,43.61,,6,0,0,Green,38.2345362177407
FALSE,IsMasterProtein,A2AM56,"ATP-binding cassette, sub-family A (ABC1), member 8b OS=Mus musculus GN=Abca8b PE=2 SV=1",9.07407407407407,12,16,12,1,1620,182.922,7.18,2.61,2.28,1.94,65.31,82.09,85.54,,12,0,0,Green,38.2182719514167
FALSE,IsMasterProteinCandidate,Q8K440-2,Isoform 2 of ATP-binding cassette sub-family A member 8-B OS=Mus musculus GN=Abca8b,9.43517329910141,12,16,12,1,1558,176.052,7.03,2.61,2.28,1.94,65.31,82.09,85.54,,12,0,0,Green,38.2182719514167
FALSE,IsMasterProtein,Q9D024,Coiled-coil domain-containing protein 47 OS=Mus musculus GN=Ccdc47 PE=1 SV=2,33.9544513457557,15,24,15,1,483,55.808,4.84,1.26,1.69,1.37,34.18,30.13,43.89,,15,0,0,Green,38.2064207054638
FALSE,IsMasterProtein,Q3TA69,Putative uncharacterized protein OS=Mus musculus GN=Rap1gds1 PE=2 SV=1,26.3591433278418,15,19,15,1,607,66.033,5.4,1.24,1.25,1.15,24.43,34.45,29.91,,15,0,0,Green,38.1798385746392
FALSE,IsMasterProtein,Q9CQC7,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 OS=Mus musculus GN=Ndufb4 PE=1 SV=3,56.5891472868217,11,19,11,1,129,15.072,9.89,1.13,1.56,1.2,30.1,22.97,27.78,,11,0,0,Green,38.1238693242881
FALSE,IsMasterProtein,Q9D3D9,"ATP synthase subunit delta, mitochondrial OS=Mus musculus GN=Atp5d PE=1 SV=1",41.0714285714286,6,14,5,1,168,17.589,5.08,1.67,1.79,1.32,22.28,36.94,31.22,,6,0,0,Green,38.0625654737954
FALSE,IsMasterProtein,Q99PT1,Rho GDP-dissociation inhibitor 1 OS=Mus musculus GN=Arhgdia PE=1 SV=3,70.5882352941177,16,28,15,1,204,23.393,5.2,1.62,1.46,1.15,13.13,13.72,14.77,,16,0,0,Green,38.0445786260302
FALSE,IsMasterProtein,Q8R4H7,"N-acetylglutamate synthase, mitochondrial OS=Mus musculus GN=Nags PE=1 SV=2",41.3662239089184,17,23,17,1,527,57.453,9,1.54,1.25,1.25,34.5,23.31,22.64,,17,0,0,Green,38.0188055612359
FALSE,IsMasterProtein,P97379,Ras GTPase-activating protein-binding protein 2 OS=Mus musculus GN=G3bp2 PE=1 SV=2,26.1410788381743,12,24,11,1,482,54.055,5.62,1.25,1.32,1.26,21.44,22.83,20.04,,12,0,0,Green,38.0078408819667
FALSE,IsMasterProteinCandidate,P63001,Ras-related C3 botulinum toxin substrate 1 OS=Mus musculus GN=Rac1 PE=1 SV=1,39.0625,10,20,10,1,192,21.436,8.5,1.31,1.59,1.27,19.87,15.13,29.29,,10,0,0,Green,38.0032617887785
FALSE,IsMasterProtein,Q3TLP8,"RAS-related C3 botulinum substrate 1, isoform CRA_a OS=Mus musculus GN=Rac1 PE=1 SV=1",35.5450236966825,10,20,10,1,211,23.417,8.69,1.31,1.59,1.27,19.87,15.13,29.29,,10,0,0,Green,38.0032617887785
FALSE,IsMasterProteinCandidate,Q9D859,Putative uncharacterized protein OS=Mus musculus GN=Rac1 PE=2 SV=1,39.0625,10,20,10,1,192,21.45,8.5,1.31,1.59,1.27,19.87,15.13,29.29,,10,0,0,Green,38.0032617887785
FALSE,IsMasterProteinCandidate,Q8BPG5,Putative uncharacterized protein OS=Mus musculus GN=Rac1 PE=2 SV=1,39.0625,10,20,10,1,192,21.41,8.5,1.31,1.59,1.27,19.87,15.13,29.29,,10,0,0,Green,38.0032617887785
FALSE,IsMasterProtein,Q9CXR1,Dehydrogenase/reductase SDR family member 7 OS=Mus musculus GN=Dhrs7 PE=1 SV=2,34.6153846153846,10,16,10,1,338,38.143,8.32,1.18,1.73,1.31,33.23,26.87,32.31,,10,0,0,Green,37.9876352816603
FALSE,IsMasterProtein,Q4VAI2,"Acid phosphatase 1, soluble OS=Mus musculus GN=Acp1 PE=2 SV=1",51.2658227848101,8,20,8,1,158,18.18,6.74,1.59,1.35,1.16,25.2,21.19,23.62,,8,0,0,Green,37.9114517769905
FALSE,IsMasterProtein,Q8VCH6,Delta(24)-sterol reductase OS=Mus musculus GN=Dhcr24 PE=1 SV=1,31.5891472868217,16,27,15,1,516,60.073,8.16,1.38,1.53,1.39,36.39,26.06,20.53,,16,0,0,Green,37.9104295311065
FALSE,IsMasterProtein,Q569Z6,Thyroid hormone receptor-associated protein 3 OS=Mus musculus GN=Thrap3 PE=1 SV=1,18.5068349106204,21,41,21,1,951,108.114,10.17,1.55,1.26,1.13,11.92,20.23,20.17,,21,0,0,Green,37.9081905318745
FALSE,IsMasterProtein,F7C846,Metaxin-1 OS=Mus musculus GN=Mtx1 PE=1 SV=1,25.5965292841649,11,14,11,1,461,51.31,9.6,1.08,1.45,1.17,33.89,29.14,40.82,,11,0,0,Green,37.8964564846368
FALSE,IsMasterProtein,Q5ND36,"Serine (Or cysteine) peptidase inhibitor, clade F, member 2, isoform CRA_c OS=Mus musculus GN=Serpinf2 PE=2 SV=1",30.3462321792261,14,18,14,1,491,54.937,6.3,1.37,1.23,1.07,21.81,28.67,25.31,,14,0,0,Green,37.8857094177075
FALSE,IsMasterProtein,Q8K2C6,"NAD-dependent protein deacylase sirtuin-5, mitochondrial OS=Mus musculus GN=Sirt5 PE=1 SV=1",38.3870967741935,10,15,10,1,310,34.112,8.53,1.54,1.48,1.25,17.9,17.58,24.4,,10,0,0,Green,37.8365753320984
FALSE,IsMasterProteinCandidate,P70336,Rho-associated protein kinase 2 OS=Mus musculus GN=Rock2 PE=1 SV=1,16.5706051873199,22,23,22,1,1388,160.485,5.99,1.5,1.54,1.36,29.92,34.81,24.92,,22,0,0,Green,37.7065355608049
FALSE,IsMasterProtein,P70336-2,Isoform 2 of Rho-associated protein kinase 2 OS=Mus musculus GN=Rock2,15.9279778393352,22,23,22,1,1444,166.656,5.9,1.5,1.54,1.36,29.92,34.81,24.92,,22,0,0,Green,37.7065355608049
FALSE,IsMasterProteinCandidate,E9Q179,G-rich sequence factor 1 OS=Mus musculus GN=Grsf1 PE=1 SV=1,38.6740331491713,10,11,10,1,362,41.584,5.33,1.51,1.51,1.28,21.48,29.45,31.12,,10,0,0,Green,37.6916870985728
FALSE,IsMasterProtein,Q8C5Q4,G-rich sequence factor 1 OS=Mus musculus GN=Grsf1 PE=1 SV=2,29.2275574112735,10,11,10,1,479,53.043,6.67,1.51,1.51,1.28,21.48,29.45,31.12,,10,0,0,Green,37.6916870985728
FALSE,IsMasterProtein,Q60692,Proteasome subunit beta type-6 OS=Mus musculus GN=Psmb6 PE=1 SV=3,49.1596638655462,9,17,9,1,238,25.362,5.11,1.48,1.35,1.29,16.51,18.9,63.08,,9,0,0,Green,37.6765710350712
FALSE,IsMasterProteinCandidate,Q91YN3,Acyl-CoA synthetase long-chain family member 4 OS=Mus musculus GN=Acsl4 PE=2 SV=1,30.7462686567164,14,15,14,1,670,74.291,8,1.54,1.48,1.28,17.99,11.74,21.37,,14,0,0,Green,37.6678484562944
FALSE,IsMasterProtein,Q9QUJ7,Long-chain-fatty-acid--CoA ligase 4 OS=Mus musculus GN=Acsl4 PE=1 SV=2,28.9732770745429,14,15,14,1,711,79.026,8.28,1.54,1.48,1.28,17.99,11.74,21.37,,14,0,0,Green,37.6678484562944
FALSE,IsMasterProtein,Q9CZ04,COP9 signalosome complex subunit 7a OS=Mus musculus GN=Cops7a PE=1 SV=2,53.0909090909091,10,13,10,1,275,30.206,7.87,1.75,1.65,1.36,34.78,22.11,43.38,,10,0,0,Green,37.6609929806786
FALSE,IsMasterProtein,Q148V7,LisH domain and HEAT repeat-containing protein KIAA1468 OS=Mus musculus GN=Kiaa1468 PE=1 SV=1,10.7730263157895,10,13,10,1,1216,134.502,5.34,2.08,1.83,1.88,45.78,53.34,55.13,,10,0,0,Green,37.6577342123293
FALSE,IsMasterProtein,Q5HZI6,Tissue specific transplantation antigen P35B OS=Mus musculus GN=Tsta3 PE=2 SV=1,49.5327102803738,11,18,11,1,321,35.855,6.74,1.59,1.34,1.17,16.59,13.21,14.24,,11,0,0,Green,37.6030735337618
FALSE,IsMasterProteinCandidate,Q3UPE0,Putative uncharacterized protein OS=Mus musculus GN=Tcea1 PE=2 SV=1,34.8837209302326,11,15,11,1,301,33.858,8.51,1.42,1.42,1.25,22.73,20.66,10.15,,11,0,0,Green,37.5908681873376
FALSE,IsMasterProtein,P10711,Transcription elongation factor A protein 1 OS=Mus musculus GN=Tcea1 PE=1 SV=2,34.8837209302326,11,15,11,1,301,33.859,8.38,1.42,1.42,1.25,22.73,20.66,10.15,,11,0,0,Green,37.5908681873376
FALSE,IsMasterProtein,P97298,Pigment epithelium-derived factor OS=Mus musculus GN=Serpinf1 PE=1 SV=2,31.4148681055156,9,11,9,1,417,46.205,6.98,1.76,1.39,1.17,48.71,25.25,13.15,,9,0,0,Green,37.5826389099609
FALSE,IsMasterProtein,Q8CDM8,Protein FAM160B1 OS=Mus musculus GN=Fam160b1 PE=1 SV=2,20.5497382198953,10,11,10,1,764,85.963,5.25,1.37,1.2,1.11,26.45,23.23,35.01,,10,0,0,Green,37.5533006816125
FALSE,IsMasterProtein,Q3UAI3,"CD36 antigen, isoform CRA_a OS=Mus musculus GN=Cd36 PE=2 SV=1",27.1186440677966,11,17,11,1,472,52.664,8.35,1.01,1.91,1.38,21.28,38.85,33.13,,11,0,0,Green,37.5109792389554
FALSE,IsMasterProtein,Q61210-5,Isoform 5 of Rho guanine nucleotide exchange factor 1 OS=Mus musculus GN=Arhgef1,18.8968335035751,16,27,15,1,979,109.181,6.28,1.51,1.32,1.11,25.77,32.78,27.29,,16,0,0,Green,37.4784470736788
FALSE,IsMasterProtein,Q8CGZ0,Calcium homeostasis endoplasmic reticulum protein OS=Mus musculus GN=Cherp PE=1 SV=1,28.0982905982906,18,22,18,1,936,106.102,9.14,1.46,1.17,1.11,23.1,24.56,30.38,,18,0,0,Green,37.4029227913949
FALSE,IsMasterProtein,A0A509,MCG4625 OS=Mus musculus GN=Myot PE=2 SV=1,35.4838709677419,16,26,16,1,496,55.282,8.84,0.61,3.51,0.61,61.78,142.72,52.78,,16,0,0,Green,37.399845635505
FALSE,IsMasterProteinCandidate,D3Z0F5,COP9 signalosome complex subunit 6 OS=Mus musculus GN=Cops6 PE=1 SV=1,52.1885521885522,12,19,12,1,297,33.57,6,1.67,1.42,1.13,13.96,23.98,24.17,,12,0,0,Green,37.3762748839477
FALSE,IsMasterProtein,Q3UIT2,"COP9 (Constitutive photomorphogenic) homolog, subunit 6 (Arabidopsis thaliana), isoform CRA_b OS=Mus musculus GN=Cops6 PE=2 SV=1",47.8395061728395,12,19,12,1,324,35.857,5.73,1.67,1.42,1.13,13.96,23.98,24.17,,12,0,0,Green,37.3762748839477
FALSE,IsMasterProtein,Q8K268,ATP-binding cassette sub-family F member 3 OS=Mus musculus GN=Abcf3 PE=1 SV=1,27.2214386459803,19,27,15,1,709,79.815,6.16,1.32,1.14,1.18,40.4,45.64,36.12,,19,0,0,Green,37.3604617698889
FALSE,IsMasterProtein,Q9JK38,Glucosamine 6-phosphate N-acetyltransferase OS=Mus musculus GN=Gnpnat1 PE=1 SV=1,61.9565217391304,8,17,8,1,184,20.778,7.69,1.49,1.25,1.07,28.84,26.95,36.08,,8,0,0,Green,37.3246304222223
FALSE,IsMasterProtein,Q9WVA3,Mitotic checkpoint protein BUB3 OS=Mus musculus GN=Bub3 PE=1 SV=2,29.7546012269939,8,10,8,1,326,36.931,6.84,2.04,1.53,1.36,54.02,50.48,35.58,,8,0,0,Green,37.2974453162271
FALSE,IsMasterProtein,P34884,Macrophage migration inhibitory factor OS=Mus musculus GN=Mif PE=1 SV=2,93.0434782608696,7,32,7,1,115,12.496,7.34,1.57,1.25,1.04,14.04,16.84,16.73,,7,0,0,Green,37.26425812117
FALSE,IsMasterProtein,Q99NF1,"Beta,beta-carotene 9',10'-oxygenase OS=Mus musculus GN=Bco2 PE=1 SV=1",32.7067669172932,13,17,13,1,532,60.104,6.54,1.62,1.51,1.38,29.35,24.97,31.16,,13,0,0,Green,37.2549771925901
FALSE,IsMasterProtein,F8VPK0,Protein Ttc37 OS=Mus musculus GN=Ttc37 PE=1 SV=1,13.4357005758157,17,22,17,1,1563,173.832,7.12,1.37,1.45,1.13,22.88,26.88,21.1,,17,0,0,Green,37.2522893922665
FALSE,IsMasterProtein,P97290,Plasma protease C1 inhibitor OS=Mus musculus GN=Serping1 PE=1 SV=3,32.9365079365079,14,22,14,1,504,55.549,6.29,1.37,1.43,1.25,17.71,20.23,22.7,,14,0,0,Green,37.1885513743402
FALSE,IsMasterProtein,P16014,Secretogranin-1 OS=Mus musculus GN=Chgb PE=1 SV=2,23.4859675036928,15,20,15,1,677,77.922,5.07,0.66,6.47,0.92,77.39,184.52,57.4,,15,0,0,Green,37.1756036699156
FALSE,IsMasterProtein,Q9JHU2,Palmdelphin OS=Mus musculus GN=Palmd PE=1 SV=1,38.6569872958258,13,17,13,1,551,62.661,5.66,1.35,1.22,1.1,16.29,19.14,19.19,,13,0,0,Green,37.0762277233878
FALSE,IsMasterProtein,Q8BU33,Acetolactate synthase-like protein OS=Mus musculus GN=Ilvbl PE=1 SV=1,26.5822784810127,11,13,11,1,632,68.113,8.69,1.33,1.47,1.18,19.37,22.97,34.33,,11,0,0,Green,37.0190359387967
FALSE,IsMasterProteinCandidate,Q3UDI2,Putative uncharacterized protein OS=Mus musculus GN=Map2k3 PE=2 SV=1,33.4293948126801,10,22,10,1,347,39.243,7.43,1.57,1.49,1.18,12.61,10.86,20.11,,10,0,0,Green,36.9998574286863
FALSE,IsMasterProteinCandidate,Q5SWN9,Putative uncharacterized protein OS=Mus musculus GN=Map2k3 PE=2 SV=1,33.4293948126801,10,22,10,1,347,39.271,7.43,1.57,1.49,1.18,12.61,10.86,20.11,,10,0,0,Green,36.9998574286863
FALSE,IsMasterProtein,Q3TX82,Putative uncharacterized protein OS=Mus musculus GN=Map2k3 PE=2 SV=1,33.4293948126801,10,22,10,1,347,39.271,7.43,1.57,1.49,1.18,12.61,10.86,20.11,,10,0,0,Green,36.9998574286863
FALSE,IsMasterProteinCandidate,A2AU62,RNA-binding protein Raly (Fragment) OS=Mus musculus GN=Raly PE=1 SV=1,38.9261744966443,13,18,13,1,298,31.671,9.39,1.95,1.75,1.43,51.65,27.52,26.09,,13,0,0,Green,36.9911019804569
FALSE,IsMasterProtein,Q64012,RNA-binding protein Raly OS=Mus musculus GN=Raly PE=1 SV=3,37.1794871794872,13,18,13,1,312,33.168,8.84,1.95,1.75,1.43,51.65,27.52,26.09,,13,0,0,Green,36.9911019804569
FALSE,IsMasterProteinCandidate,Q64012-2,Isoform 1 of RNA-binding protein Raly OS=Mus musculus GN=Raly,39.1891891891892,13,18,13,1,296,31.18,9.38,1.95,1.75,1.43,51.65,27.52,26.09,,13,0,0,Green,36.9911019804569
FALSE,IsMasterProtein,Q99JT9,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase OS=Mus musculus GN=Adi1 PE=1 SV=1",59.7765363128492,11,27,11,1,179,21.51,5.5,1.58,1.49,1.12,27.01,45.25,27.93,,11,0,0,Green,36.9775593170927
FALSE,IsMasterProtein,Q8BGS1,Band 4.1-like protein 5 OS=Mus musculus GN=Epb41l5 PE=1 SV=1,22.5718194254446,13,17,12,1,731,81.585,6.39,1.96,1.65,1.27,23.91,23.03,19.72,,13,0,0,Green,36.9730219800083
FALSE,IsMasterProtein,Q91V12-4,Isoform D of Cytosolic acyl coenzyme A thioester hydrolase OS=Mus musculus GN=Acot7,36.6754617414248,10,14,10,1,379,41.589,7.74,1.79,1.56,1.32,9.72,20.47,19.34,,10,0,0,Green,36.9219819075688
FALSE,IsMasterProtein,Q9ESZ8,General transcription factor II-I OS=Mus musculus GN=Gtf2i PE=1 SV=3,23.2464929859719,21,25,20,1,998,112.195,6.55,1.66,1.47,1.21,11.01,20.28,24.03,,21,0,0,Green,36.8867903068563
FALSE,IsMasterProteinCandidate,O88746,Target of Myb protein 1 OS=Mus musculus GN=Tom1 PE=1 SV=1,43.4959349593496,13,16,12,1,492,54.291,4.94,1.76,1.55,1.58,28.75,28.36,26.41,,13,0,0,Green,36.8813139053537
FALSE,IsMasterProtein,Q3UDC3,Target of Myb protein 1 OS=Mus musculus GN=Tom1 PE=1 SV=1,41.4728682170543,13,16,12,1,516,57.11,4.97,1.76,1.55,1.58,28.75,28.36,26.41,,13,0,0,Green,36.8813139053537
FALSE,IsMasterProtein,Q91XD6,Vacuolar protein-sorting-associated protein 36 OS=Mus musculus GN=Vps36 PE=1 SV=1,39.6373056994819,13,18,13,1,386,43.708,7.15,1.34,1.4,1.23,28.8,27.67,25.99,,13,0,0,Green,36.8240095832709
FALSE,IsMasterProtein,Q99JZ4,GTP-binding protein SAR1a OS=Mus musculus GN=Sar1a PE=1 SV=1,44.4444444444444,7,14,7,1,198,22.385,6.68,1.86,1.58,1.29,32.52,28.3,43.09,,7,0,0,Green,36.7286190424116
FALSE,IsMasterProtein,Q8VBV7,COP9 signalosome complex subunit 8 OS=Mus musculus GN=Cops8 PE=1 SV=1,50.7177033492823,7,14,6,1,209,23.241,5.2,1.67,1.57,1.26,27.96,46.23,22.93,,7,0,0,Green,36.7179846850222
FALSE,IsMasterProtein,Q9CXI0,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial OS=Mus musculus GN=Coq5 PE=1 SV=2",41.2844036697248,10,12,10,1,327,37.312,7.49,1.43,1.51,1.1,17.47,25.65,23.56,,10,0,0,Green,36.7073459576292
FALSE,IsMasterProtein,Q9QYF1,Retinol dehydrogenase 11 OS=Mus musculus GN=Rdh11 PE=1 SV=2,31.9620253164557,10,15,10,1,316,35.125,8.91,1.36,1.49,1.4,53.05,21.78,33.74,,10,0,0,Green,36.6874739191218
FALSE,IsMasterProtein,Q9QYB1,Chloride intracellular channel protein 4 OS=Mus musculus GN=Clic4 PE=1 SV=3,62.0553359683794,12,22,12,1,253,28.711,5.59,1.6,1.64,1.25,17.82,20.88,26.25,,12,0,0,Green,36.6636261251017
FALSE,IsMasterProtein,Q61733,"28S ribosomal protein S31, mitochondrial OS=Mus musculus GN=Mrps31 PE=1 SV=1",42.4479166666667,15,22,12,1,384,43.854,8.51,1.36,1.38,1.18,17.9,25.95,32.16,,15,0,0,Green,36.6311295001117
FALSE,IsMasterProtein,Q8K3J1,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial OS=Mus musculus GN=Ndufs8 PE=1 SV=1",49.5283018867925,11,29,11,1,212,24.023,6.21,1.55,1.61,1.43,29.26,21.41,42.4,,11,0,0,Green,36.6023792478476
FALSE,IsMasterProtein,Q9ET54,Palladin OS=Mus musculus GN=Palld PE=1 SV=2,11.0085227272727,13,17,12,1,1408,152.037,6.25,1.25,1.16,1.1,28.15,24.06,28.73,,13,0,0,Green,36.5661331188403
FALSE,IsMasterProteinCandidate,Q9ET54-6,Isoform 6 of Palladin OS=Mus musculus GN=Palld,11.1430625449317,13,17,12,1,1391,150.46,6.24,1.25,1.16,1.1,28.15,24.06,28.73,,13,0,0,Green,36.5661331188403
FALSE,IsMasterProtein,P41241,Tyrosine-protein kinase CSK OS=Mus musculus GN=Csk PE=1 SV=2,28.8888888888889,14,22,13,1,450,50.684,7.06,1.45,1.39,1.27,23.08,17.99,27.17,,14,0,0,Green,36.5401585449819
FALSE,IsMasterProtein,G3UXW9,COP9 signalosome complex subunit 1 OS=Mus musculus GN=Gps1 PE=1 SV=1,29.467680608365,17,31,15,1,526,58.824,6.74,1.27,1.31,1.11,22.1,17.63,28.46,,17,0,0,Green,36.5310442736547
FALSE,IsMasterProtein,Q52KI7,Low density lipoprotein receptor-related protein associated protein 1 OS=Mus musculus GN=Lrpap1 PE=2 SV=1,35.5555555555556,14,23,14,1,360,42.189,7.87,1.74,1.77,1.34,22.05,48.17,26.86,,14,0,0,Green,36.4861372467549
FALSE,IsMasterProtein,L7N466,5-formyltetrahydrofolate cyclo-ligase OS=Mus musculus GN=Mthfsl PE=1 SV=1,64.0394088669951,10,16,10,1,203,23.169,6.7,1.58,1.4,1.1,21.25,19.57,39.47,,10,0,0,Green,36.3823215938756
FALSE,IsMasterProtein,Q3UNC0,Putative uncharacterized protein (Fragment) OS=Mus musculus GN=Gmppa PE=2 SV=1,25.8215962441315,9,10,9,1,426,47.02,7.39,1.75,1.4,1.13,49.63,38.05,48.97,,9,0,0,Green,36.3282865471851
FALSE,IsMasterProteinCandidate,Q922H4,Mannose-1-phosphate guanyltransferase alpha OS=Mus musculus GN=Gmppa PE=1 SV=1,26.1904761904762,9,10,9,1,420,46.215,7.62,1.75,1.4,1.13,49.63,38.05,48.97,,9,0,0,Green,36.3282865471851
FALSE,IsMasterProtein,Q8CGY8,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Mus musculus GN=Ogt PE=1 SV=2,22.848948374761,18,23,18,1,1046,116.877,6.7,1.21,1.27,1.13,37.31,25.62,34.78,,18,0,0,Green,36.3137399933862
FALSE,IsMasterProteinCandidate,Q8CGY8-2,Isoform 2 of UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Mus musculus GN=Ogt,23.0694980694981,18,23,18,1,1036,115.659,6.65,1.21,1.27,1.13,37.31,25.62,34.78,,18,0,0,Green,36.3137399933862
FALSE,IsMasterProtein,Q99JF5,Diphosphomevalonate decarboxylase OS=Mus musculus GN=Mvd PE=1 SV=2,38.9027431421446,11,14,11,1,401,44.044,6.3,1.69,1.68,1.66,48.47,39.31,37.85,,11,0,0,Green,36.2946892857224
FALSE,IsMasterProtein,Q3U4S1,Putative uncharacterized protein OS=Mus musculus GN=Snx1 PE=2 SV=1,25.2873563218391,12,25,11,1,522,58.976,5.22,1.54,1.42,1.22,19.27,22.4,24.09,,12,0,0,Green,36.2879153942245
FALSE,IsMasterProteinCandidate,Q9WV80,Sorting nexin-1 OS=Mus musculus GN=Snx1 PE=1 SV=1,25.2873563218391,12,25,11,1,522,58.916,5.22,1.54,1.42,1.22,19.27,22.4,24.09,,12,0,0,Green,36.2879153942245
FALSE,IsMasterProteinCandidate,Q6NZD2,Sorting nexin 1 OS=Mus musculus GN=Snx1 PE=1 SV=1,25.3358925143954,12,25,11,1,521,58.843,5.26,1.54,1.42,1.22,19.27,22.4,24.09,,12,0,0,Green,36.2879153942245
FALSE,IsMasterProtein,Q3TCN2,Putative phospholipase B-like 2 OS=Mus musculus GN=Plbd2 PE=1 SV=2,21.8855218855219,9,11,9,1,594,66.247,6.13,2.06,1.53,1.33,41.43,33.64,26.55,,9,0,0,Green,36.2375731295162
FALSE,IsMasterProtein,Q3TC93,HCLS1-binding protein 3 OS=Mus musculus GN=Hs1bp3 PE=1 SV=2,37.2151898734177,8,11,8,1,395,43.664,4.98,1.83,1.35,1.09,11.39,19.62,22.36,,8,0,0,Green,36.1993748323696
FALSE,IsMasterProtein,P51175,Protoporphyrinogen oxidase OS=Mus musculus GN=Ppox PE=1 SV=1,35.4297693920335,10,13,10,1,477,50.839,8.84,1.53,1.41,1.21,16.41,33.02,21.42,,10,0,0,Green,36.1899441452518
FALSE,IsMasterProtein,Q9D832,DnaJ homolog subfamily B member 4 OS=Mus musculus GN=Dnajb4 PE=1 SV=1,38.8724035608309,11,17,11,1,337,37.758,8.59,1.38,1.42,1.13,31.6,23.57,29.54,,11,0,0,Green,36.1822676720509
FALSE,IsMasterProtein,Q3UGH8,Putative uncharacterized protein (Fragment) OS=Mus musculus GN=Kpna4 PE=2 SV=1,34.9436392914654,15,21,14,1,621,67.9,5.4,1.32,1.39,1.24,23.96,21.39,35.66,,15,0,0,Green,36.159491297568
FALSE,IsMasterProtein,Q91X79,Chymotrypsin-like elastase family member 1 OS=Mus musculus GN=Cela1 PE=1 SV=1,35.7142857142857,6,11,6,1,266,28.882,8.24,0.24,2.15,0.48,63.51,115.56,61.72,,6,0,0,Green,36.1383317062589
FALSE,IsMasterProtein,P14131,40S ribosomal protein S16 OS=Mus musculus GN=Rps16 PE=1 SV=4,73.972602739726,15,27,15,1,146,16.435,10.21,1.43,1.4,1.12,13.84,20.84,31.55,,15,0,0,Green,36.1000943941869
FALSE,IsMasterProtein,Q9CXW3,Calcyclin-binding protein OS=Mus musculus GN=Cacybp PE=1 SV=1,52.4017467248908,10,16,10,1,229,26.494,7.87,1.65,1.88,1.46,23.36,58.63,31.89,,10,0,0,Green,36.0978323479851
FALSE,IsMasterProteinCandidate,Q4PZA2-2,Isoform A of Endothelin-converting enzyme 1 OS=Mus musculus GN=Ece1,22.2955145118734,15,23,14,1,758,85.746,6.61,1.33,1.31,1.15,22.34,25.07,26,,15,0,0,Green,36.091644929497
FALSE,IsMasterProteinCandidate,Q4PZA2-4,Isoform D of Endothelin-converting enzyme 1 OS=Mus musculus GN=Ece1,22.0338983050847,15,23,14,1,767,87.029,5.81,1.33,1.31,1.15,22.34,25.07,26,,15,0,0,Green,36.091644929497
FALSE,IsMasterProtein,Q4PZA2,Endothelin-converting enzyme 1 OS=Mus musculus GN=Ece1 PE=1 SV=1,21.9765929778934,15,23,14,1,769,87.017,5.91,1.33,1.31,1.15,22.34,25.07,26,,15,0,0,Green,36.091644929497
FALSE,IsMasterProteinCandidate,Q4PZA2-3,Isoform C of Endothelin-converting enzyme 1 OS=Mus musculus GN=Ece1,22.4435590969455,15,23,14,1,753,85.408,5.82,1.33,1.31,1.15,22.34,25.07,26,,15,0,0,Green,36.091644929497
FALSE,IsMasterProtein,O08583,THO complex subunit 4 OS=Mus musculus GN=Alyref PE=1 SV=3,54.9019607843137,10,20,10,1,255,26.924,11.15,1.61,1.65,1.38,33.16,23.15,24.82,,10,0,0,Green,36.0467197606091
FALSE,IsMasterProteinCandidate,Q61510,E3 ubiquitin/ISG15 ligase TRIM25 OS=Mus musculus GN=Trim25 PE=1 SV=2,29.6529968454259,16,24,16,1,634,71.68,8.28,1.53,1.34,1.13,26.83,25.58,28.99,,16,0,0,Green,36.0069025695022
FALSE,IsMasterProtein,Q3U3X7,Putative uncharacterized protein OS=Mus musculus GN=Trim25 PE=2 SV=1,29.6529968454259,16,24,16,1,634,71.755,8.38,1.53,1.34,1.13,26.83,25.58,28.99,,16,0,0,Green,36.0069025695022
FALSE,IsMasterProteinCandidate,Q3TU94,Putative uncharacterized protein OS=Mus musculus GN=Trim25 PE=2 SV=1,31.2811980033278,16,24,16,1,601,68.423,8.29,1.53,1.34,1.13,26.83,25.58,28.99,,16,0,0,Green,36.0069025695022
FALSE,IsMasterProtein,P47811,Mitogen-activated protein kinase 14 OS=Mus musculus GN=Mapk14 PE=1 SV=3,51.1111111111111,13,21,12,1,360,41.261,5.88,1.51,1.43,1.34,14.58,12.93,24.28,,13,0,0,Green,35.9738558902054
